,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,2241
1,1.4898842788488098,2951,0,0,1,0,0,0,0,0,0,0,0,0,2241
2,1.605854013090682,2950,1,0,1,0,0,0,0,0,0,0,0,0,1973
3,1.6506286959964074,2950,1,0,0,0,1,0,0,0,0,0,0,0,2241
4,1.9545381614240367,2950,0,1,0,0,1,0,0,0,0,0,0,0,1973
5,1.9546984605691016,2949,1,1,0,0,1,0,0,0,0,0,0,0,2527
6,2.38914129322327,2948,2,1,0,0,1,0,0,0,0,0,0,0,1719
7,2.4546218092032883,2948,2,1,0,0,0,0,0,0,0,1,0,0,2241
8,2.5218217215076266,2948,1,2,0,0,0,0,0,0,0,1,0,0,1719
9,2.5651322063690913,2949,1,2,0,0,0,0,0,0,0,0,0,0,2241
10,2.949459070116875,2949,1,1,0,0,0,0,0,0,0,1,0,0,1719
11,3.023805064919274,2950,1,1,0,0,0,0,0,0,0,0,0,0,1719
12,3.348883500199258,2950,1,0,0,1,0,0,0,0,0,0,0,0,1973
13,3.4125051969642017,2950,0,1,0,1,0,0,0,0,0,0,0,0,2527
14,3.4338967635304303,2950,0,1,0,0,0,1,0,0,0,0,0,0,1973
15,4.14833541785464,2950,0,0,0,0,0,1,0,0,0,1,0,0,2527
