,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1369
1,0.3651150023252593,2960,0,0,1,0,0,0,0,0,0,0,0,0,1369
2,0.3923120876240429,2959,1,0,1,0,0,0,0,0,0,0,0,0,2425
3,0.3949575525632702,2959,1,0,0,0,1,0,0,0,0,0,0,0,1369
4,0.48017503664334826,2958,2,0,0,0,1,0,0,0,0,0,0,0,2406
5,0.5474693784356172,2958,2,0,0,0,0,0,0,0,0,1,0,0,1369
6,0.7576963158698178,2959,2,0,0,0,0,0,0,0,0,0,0,0,1369
7,0.8347489742865053,2959,1,1,0,0,0,0,0,0,0,0,0,0,2406
8,1.3761174616113276,2959,0,2,0,0,0,0,0,0,0,0,0,0,2425
9,1.9628987212513613,2959,0,1,0,1,0,0,0,0,0,0,0,0,2406
10,2.2966614838994515,2959,0,0,0,1,0,0,0,0,0,1,0,0,2425
11,2.323419535278068,2960,0,0,0,1,0,0,0,0,0,0,0,0,2425
12,4.198753288774702,2959,1,0,0,1,0,0,0,0,0,0,0,0,2029
13,5.607237341231283,2959,0,0,1,1,0,0,0,0,0,0,0,0,2029
14,5.763865959374345,2959,0,0,0,1,0,0,0,0,0,1,0,0,2029
15,6.071109226111405,2960,0,0,0,1,0,0,0,0,0,0,0,0,2029
16,8.069277692831387,2960,0,0,0,0,0,0,0,0,0,1,0,0,2406
