,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,1646
1,0.28582904765893236,2951,0,0,1,0,0,0,0,0,0,0,0,0,1646
2,0.6093056638381831,2951,0,0,0,0,1,0,0,0,0,0,0,0,1646
3,1.8294689372169624,2950,1,0,0,0,1,0,0,0,0,0,0,0,2254
4,1.9215426043764632,2950,0,0,1,0,1,0,0,0,0,0,0,0,2254
5,2.289320315339792,2950,0,0,1,0,0,0,1,0,0,0,0,0,1646
6,2.6441304325530846,2950,0,0,0,0,1,0,1,0,0,0,0,0,2254
7,2.675946027657139,2950,0,0,0,0,1,0,0,0,0,0,1,0,1646
8,2.8729115971774513,2951,0,0,0,0,1,0,0,0,0,0,0,0,1646
9,3.254781517443329,2950,1,0,0,0,1,0,0,0,0,0,0,0,917
10,3.330401448357443,2949,2,0,0,0,1,0,0,0,0,0,0,0,1210
11,3.4803729235108927,2949,1,1,0,0,1,0,0,0,0,0,0,0,917
12,3.511350800608168,2949,1,0,0,1,1,0,0,0,0,0,0,0,917
13,4.2512960080476,2948,2,0,0,1,1,0,0,0,0,0,0,0,122
14,4.979094711289008,2948,1,1,0,1,1,0,0,0,0,0,0,0,122
15,5.080004834831044,2947,2,1,0,1,1,0,0,0,0,0,0,0,1966
16,5.11592024126639,2947,1,1,1,1,1,0,0,0,0,0,0,0,1966
17,5.337624616939394,2947,1,1,0,1,2,0,0,0,0,0,0,0,1966
18,5.393545722588768,2947,1,1,0,1,1,0,1,0,0,0,0,0,1966
19,5.462860644474618,2946,2,1,0,1,1,0,1,0,0,0,0,0,1009
20,5.531789131574684,2946,1,2,0,1,1,0,1,0,0,0,0,0,1210
21,5.691421872266759,2946,1,2,0,0,1,1,1,0,0,0,0,0,917
22,5.829848610526624,2946,1,2,0,0,0,1,1,0,0,1,0,0,2254
23,6.337201215099255,2946,0,2,1,0,0,1,1,0,0,1,0,0,1009
24,6.518173853148184,2945,1,2,1,0,0,1,1,0,0,1,0,0,923
25,6.846850445348002,2944,2,2,1,0,0,1,1,0,0,1,0,0,1175
26,6.967945887675199,2943,3,2,1,0,0,1,1,0,0,1,0,0,2064
27,7.009210389323903,2944,3,2,1,0,0,1,1,0,0,0,0,0,2254
28,7.280954855818848,2943,4,2,1,0,0,1,1,0,0,0,0,0,2305
29,7.330385903487499,2942,5,2,1,0,0,1,1,0,0,0,0,0,1466
30,7.339606326788452,2941,6,2,1,0,0,1,1,0,0,0,0,0,497
31,7.359555699810937,2941,5,3,1,0,0,1,1,0,0,0,0,0,2305
32,7.667852592165895,2941,5,3,0,0,1,1,1,0,0,0,0,0,1009
33,7.684391128942869,2941,4,3,1,0,1,1,1,0,0,0,0,0,923
34,7.722408368469378,2941,3,4,1,0,1,1,1,0,0,0,0,0,1175
35,7.855892007217918,2941,3,4,0,0,1,1,1,0,0,1,0,0,923
36,7.902395428091387,2941,2,5,0,0,1,1,1,0,0,1,0,0,2064
37,7.9724579083537135,2940,3,5,0,0,1,1,1,0,0,1,0,0,2111
38,8.09978184098662,2939,4,5,0,0,1,1,1,0,0,1,0,0,982
39,8.106368814526226,2940,4,5,0,0,1,1,1,0,0,0,0,0,923
40,8.155012109395802,2940,3,5,1,0,1,1,1,0,0,0,0,0,1466
41,8.182716997087045,2939,4,5,1,0,1,1,1,0,0,0,0,0,2071
42,8.249001418300994,2938,5,5,1,0,1,1,1,0,0,0,0,0,2374
43,8.291158307426478,2937,6,5,1,0,1,1,1,0,0,0,0,0,2644
44,8.31534041539017,2936,7,5,1,0,1,1,1,0,0,0,0,0,1077
45,8.327673167522587,2936,6,6,1,0,1,1,1,0,0,0,0,0,2111
