,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,157
1,0.3541903058605229,2951,0,0,1,0,0,0,0,0,0,0,0,0,157
2,0.8535237255690294,2950,1,0,1,0,0,0,0,0,0,0,0,0,1114
3,1.104982638070149,2949,2,0,1,0,0,0,0,0,0,0,0,0,2376
4,1.1842010506563214,2948,3,0,1,0,0,0,0,0,0,0,0,0,2005
5,1.3376569314190034,2948,2,1,1,0,0,0,0,0,0,0,0,0,2005
6,1.636320787728019,2948,1,2,1,0,0,0,0,0,0,0,0,0,2376
7,1.7490316514020416,2948,1,2,0,0,1,0,0,0,0,0,0,0,157
8,1.7514990271082735,2948,1,2,0,0,0,0,1,0,0,0,0,0,157
9,1.809209148098669,2948,1,1,0,0,0,0,1,0,0,1,0,0,2005
10,1.8839758241735585,2949,1,1,0,0,0,0,1,0,0,0,0,0,2005
11,2.254970371026972,2949,1,1,0,0,0,0,0,0,0,0,1,0,157
12,2.667050881519257,2949,0,1,1,0,0,0,0,0,0,0,1,0,1114
13,2.727162229256841,2950,0,1,1,0,0,0,0,0,0,0,0,0,157
14,2.8077556906611516,2949,1,1,1,0,0,0,0,0,0,0,0,0,594
15,2.8307923372624604,2948,2,1,1,0,0,0,0,0,0,0,0,0,187
16,3.064196044200172,2947,3,1,1,0,0,0,0,0,0,0,0,0,157
17,3.249378370418469,2946,4,1,1,0,0,0,0,0,0,0,0,0,1328
18,3.380179916140605,2945,5,1,1,0,0,0,0,0,0,0,0,0,1168
19,3.5685941341082894,2945,5,1,0,0,1,0,0,0,0,0,0,0,1114
20,3.6392028477455436,2945,5,0,0,1,1,0,0,0,0,0,0,0,2376
21,3.654808929702597,2945,4,0,1,1,1,0,0,0,0,0,0,0,594
22,3.6983397426035483,2944,5,0,1,1,1,0,0,0,0,0,0,0,15
23,3.7167785168543186,2944,5,0,1,1,0,0,0,0,0,1,0,0,1114
24,3.939740352163086,2944,4,0,2,1,0,0,0,0,0,1,0,0,157
25,4.1071873503307375,2944,4,0,1,1,0,0,0,0,0,2,0,0,594
26,4.170527174220078,2944,4,0,0,1,1,0,0,0,0,2,0,0,157
27,4.3552034803963195,2945,4,0,0,1,1,0,0,0,0,1,0,0,594
28,4.62459961295203,2946,4,0,0,1,1,0,0,0,0,0,0,0,1114
29,4.957116545408948,2945,5,0,0,1,1,0,0,0,0,0,0,0,1043
30,4.999667879429692,2945,4,1,0,1,1,0,0,0,0,0,0,0,1328
