,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,2119
1,0.28359446159859686,2960,0,0,1,0,0,0,0,0,0,0,0,0,2119
2,0.30941969681080356,2959,1,0,1,0,0,0,0,0,0,0,0,0,2068
3,0.39464797292442405,2959,0,1,1,0,0,0,0,0,0,0,0,0,2068
4,0.3985367440531577,2959,0,0,1,1,0,0,0,0,0,0,0,0,2068
5,1.0516392846750389,2959,0,0,0,1,0,0,0,0,0,1,0,0,2119
6,1.2333052682639072,2960,0,0,0,1,0,0,0,0,0,0,0,0,2119
7,2.086002420798213,2959,1,0,0,1,0,0,0,0,0,0,0,0,2342
8,2.088834262957645,2959,0,1,0,1,0,0,0,0,0,0,0,0,2342
9,3.0648382095611684,2959,0,0,0,2,0,0,0,0,0,0,0,0,2342
10,3.064881816711872,2959,0,0,0,1,0,0,0,0,0,1,0,0,2068
11,3.3957934704650587,2960,0,0,0,1,0,0,0,0,0,0,0,0,2068
12,3.735305852641993,2959,1,0,0,1,0,0,0,0,0,0,0,0,2290
13,4.694473273289469,2959,1,0,0,0,0,1,0,0,0,0,0,0,2342
14,4.796422681471062,2959,0,1,0,0,0,1,0,0,0,0,0,0,2290
15,5.320721059124096,2959,0,0,0,0,0,1,0,0,0,1,0,0,2290
