,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,986
1,0.2122712798854953,2951,0,0,1,0,0,0,0,0,0,0,0,0,986
2,0.25077132454349116,2950,1,0,1,0,0,0,0,0,0,0,0,0,150
3,0.33454705499662474,2950,0,1,1,0,0,0,0,0,0,0,0,0,150
4,0.917193690395338,2950,0,1,0,0,0,0,0,0,0,1,0,0,986
5,1.1882207747068705,2951,0,1,0,0,0,0,0,0,0,0,0,0,986
6,1.7005821724392423,2950,1,1,0,0,0,0,0,0,0,0,0,0,1286
7,1.752482536298317,2950,0,2,0,0,0,0,0,0,0,0,0,0,1286
8,1.8496962579346181,2949,1,2,0,0,0,0,0,0,0,0,0,0,2823
9,2.7859901852211832,2948,2,2,0,0,0,0,0,0,0,0,0,0,1141
10,2.819243422184209,2947,3,2,0,0,0,0,0,0,0,0,0,0,462
11,2.879603824340181,2947,2,3,0,0,0,0,0,0,0,0,0,0,1141
12,3.0205979018862252,2947,1,4,0,0,0,0,0,0,0,0,0,0,462
13,3.1033960895657207,2946,2,4,0,0,0,0,0,0,0,0,0,0,1301
14,3.150616928504673,2946,2,3,0,0,0,0,0,0,0,1,0,0,150
15,3.2713456236820977,2946,2,2,0,1,0,0,0,0,0,1,0,0,1141
16,3.2901913670552387,2946,2,2,0,0,0,1,0,0,0,1,0,0,1141
17,3.3653636770073376,2947,2,2,0,0,0,1,0,0,0,0,0,0,150
18,3.3923755209265027,2947,2,1,0,1,0,1,0,0,0,0,0,0,1286
19,3.473905568195338,2947,2,1,0,1,0,0,0,0,0,0,1,0,1141
20,3.5301801461950872,2947,1,2,0,1,0,0,0,0,0,0,1,0,2823
21,3.664103706965149,2948,1,2,0,1,0,0,0,0,0,0,0,0,1141
22,3.8308951492881533,2948,1,1,0,2,0,0,0,0,0,0,0,0,2823
23,3.9329463020206594,2948,1,0,0,3,0,0,0,0,0,0,0,0,462
24,4.330986278517304,2948,1,0,0,2,0,1,0,0,0,0,0,0,1286
25,4.602326399530593,2948,0,1,0,2,0,1,0,0,0,0,0,0,1301
26,5.133901926319483,2948,0,0,0,3,0,1,0,0,0,0,0,0,1301
27,5.374005630009458,2948,0,0,0,2,0,2,0,0,0,0,0,0,462
28,6.137401505525755,2947,1,0,0,2,0,2,0,0,0,0,0,0,1602
29,6.442901624745045,2947,0,1,0,2,0,2,0,0,0,0,0,0,1602
30,6.549633551282656,2947,0,0,0,3,0,2,0,0,0,0,0,0,1602
31,6.894981005066014,2947,0,0,0,2,0,3,0,0,0,0,0,0,2823
32,6.964469454304719,2947,0,0,0,1,0,3,0,0,0,1,0,0,1301
33,6.966189009224219,2948,0,0,0,1,0,3,0,0,0,0,0,0,1301
34,7.7977245698454265,2947,1,0,0,1,0,3,0,0,0,0,0,0,466
35,7.876876302050728,2947,0,1,0,1,0,3,0,0,0,0,0,0,466
36,8.193842939842792,2946,1,1,0,1,0,3,0,0,0,0,0,0,151
37,8.355086754745146,2946,1,1,0,1,0,2,0,0,0,0,1,0,1286
38,8.430016423772958,2947,1,1,0,1,0,2,0,0,0,0,0,0,1286
39,8.533322862245974,2947,0,1,1,1,0,2,0,0,0,0,0,0,151
40,8.680466671738392,2946,1,1,1,1,0,2,0,0,0,0,0,0,403
41,9.270158648412838,2945,2,1,1,1,0,2,0,0,0,0,0,0,1135
42,9.473631107729599,2944,3,1,1,1,0,2,0,0,0,0,0,0,1344
43,9.538747975043872,2944,2,2,1,1,0,2,0,0,0,0,0,0,1135
44,9.77244412697222,2944,1,3,1,1,0,2,0,0,0,0,0,0,403
45,9.855451522575168,2944,1,3,0,1,1,2,0,0,0,0,0,0,151
