,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1538
1,1.0553788598062002,2960,0,0,1,0,0,0,0,0,0,0,0,0,1538
2,1.322969914925344,2959,1,0,1,0,0,0,0,0,0,0,0,0,780
3,2.2580793579741316,2959,1,0,0,0,1,0,0,0,0,0,0,0,1538
4,2.9114385403519685,2959,0,1,0,0,1,0,0,0,0,0,0,0,780
5,3.007600940667949,2959,0,1,0,0,0,0,0,0,0,1,0,0,1538
6,3.007697542390258,2958,1,1,0,0,0,0,0,0,0,1,0,0,1072
7,3.1202321246704536,2959,1,1,0,0,0,0,0,0,0,0,0,0,1538
8,3.7870784100582733,2958,2,1,0,0,0,0,0,0,0,0,0,0,380
9,4.396081756264797,2957,3,1,0,0,0,0,0,0,0,0,0,0,768
10,4.422108311796623,2957,3,0,0,1,0,0,0,0,0,0,0,0,780
11,4.903567730936215,2956,4,0,0,1,0,0,0,0,0,0,0,0,1538
12,5.024948999519905,2956,3,0,1,1,0,0,0,0,0,0,0,0,1072
13,5.616715386904233,2956,2,1,1,1,0,0,0,0,0,0,0,0,380
14,5.8564149637950065,2956,1,1,2,1,0,0,0,0,0,0,0,0,1538
15,5.879710879146544,2955,2,1,2,1,0,0,0,0,0,0,0,0,9
16,5.96398133991451,2955,2,1,1,1,0,0,0,0,0,1,0,0,1072
17,6.159478587065785,2955,1,1,2,1,0,0,0,0,0,1,0,0,9
18,6.297420576419733,2956,1,1,2,1,0,0,0,0,0,0,0,0,1072
19,6.716456842131742,2956,1,1,1,1,1,0,0,0,0,0,0,0,1538
20,6.945855667866711,2955,2,1,1,1,1,0,0,0,0,0,0,0,681
21,7.477279981305866,2955,2,0,1,2,1,0,0,0,0,0,0,0,380
22,7.5647061372424975,2955,1,0,2,2,1,0,0,0,0,0,0,0,768
23,7.662992295674665,2955,0,1,2,2,1,0,0,0,0,0,0,0,681
24,7.670708800290692,2955,0,1,1,2,2,0,0,0,0,0,0,0,9
25,7.726404164244669,2955,0,1,1,2,1,0,0,0,0,1,0,0,9
26,7.760864542163914,2954,1,1,1,2,1,0,0,0,0,1,0,0,943
27,7.967237066981746,2955,1,1,1,2,1,0,0,0,0,0,0,0,9
28,8.016834261638975,2954,2,1,1,2,1,0,0,0,0,0,0,0,1764
29,8.253687888982595,2954,1,2,1,2,1,0,0,0,0,0,0,0,1764
30,8.280949099672762,2954,1,2,0,2,1,0,0,0,0,1,0,0,768
31,8.35247541718595,2954,1,1,0,3,1,0,0,0,0,1,0,0,1764
32,8.417269436232097,2953,2,1,0,3,1,0,0,0,0,1,0,0,2384
33,8.42532505703711,2953,1,1,1,3,1,0,0,0,0,1,0,0,943
34,8.453396582758417,2952,2,1,1,3,1,0,0,0,0,1,0,0,750
35,8.745872757804602,2953,2,1,1,3,1,0,0,0,0,0,0,0,768
36,8.831018218049818,2953,2,1,1,2,1,1,0,0,0,0,0,0,1764
37,9.019038931922566,2953,2,1,1,2,0,1,0,0,0,1,0,0,1538
38,9.12840003325729,2953,2,1,1,1,0,1,0,0,0,2,0,0,780
39,9.288583415954008,2954,2,1,1,1,0,1,0,0,0,1,0,0,780
40,9.32882371004094,2954,1,1,2,1,0,1,0,0,0,1,0,0,750
41,9.349964004411092,2954,0,1,3,1,0,1,0,0,0,1,0,0,2384
42,9.355787288216092,2955,0,1,3,1,0,1,0,0,0,0,0,0,1538
43,9.564343358018597,2955,0,0,3,1,0,1,0,0,0,1,0,0,681
44,9.628273197446562,2956,0,0,3,1,0,1,0,0,0,0,0,0,681
45,9.794927926696447,2956,0,0,2,1,1,1,0,0,0,0,0,0,2384
46,9.804082040589208,2955,1,0,2,1,1,1,0,0,0,0,0,0,1095
