,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,2119
1,1.1225173045504486,2960,0,0,1,0,0,0,0,0,0,0,0,0,2119
2,1.2999913920656276,2960,0,0,0,0,1,0,0,0,0,0,0,0,2119
3,1.8180163081911118,2959,1,0,0,0,1,0,0,0,0,0,0,0,777
4,1.874610568624978,2959,0,0,1,0,1,0,0,0,0,0,0,0,777
5,2.4162039421359864,2958,1,0,1,0,1,0,0,0,0,0,0,0,370
6,2.6723681221823608,2958,0,1,1,0,1,0,0,0,0,0,0,0,370
7,2.83719966663151,2958,0,1,0,0,1,0,0,0,0,1,0,0,777
8,2.981217117508363,2959,0,1,0,0,1,0,0,0,0,0,0,0,777
9,3.0749291636495983,2959,0,1,0,0,0,0,0,0,0,1,0,0,2119
10,3.424439156623715,2959,0,0,0,1,0,0,0,0,0,1,0,0,370
11,3.450936428763836,2959,0,0,0,0,0,0,0,0,0,2,0,0,370
