,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,1100
1,1.732692628019103,2951,0,0,1,0,0,0,0,0,0,0,0,0,1100
2,2.1826836312402733,2950,1,0,1,0,0,0,0,0,0,0,0,0,354
3,2.2532261517885583,2950,0,1,1,0,0,0,0,0,0,0,0,0,354
4,2.33279342281564,2950,0,0,1,1,0,0,0,0,0,0,0,0,354
5,2.389744871117234,2949,1,0,1,1,0,0,0,0,0,0,0,0,1476
6,2.7191284711681747,2949,1,0,0,1,1,0,0,0,0,0,0,0,1100
7,2.9382309376471407,2949,0,0,1,1,1,0,0,0,0,0,0,0,1476
8,3.0564708140124885,2948,1,0,1,1,1,0,0,0,0,0,0,0,890
9,3.3976415287350163,2947,2,0,1,1,1,0,0,0,0,0,0,0,1214
10,3.4084367186678417,2946,3,0,1,1,1,0,0,0,0,0,0,0,1735
11,3.4657876859828356,2946,2,0,2,1,1,0,0,0,0,0,0,0,1214
12,3.4810718998148658,2945,3,0,2,1,1,0,0,0,0,0,0,0,962
13,3.481289635996956,2945,2,1,2,1,1,0,0,0,0,0,0,0,890
14,3.5203788385975407,2945,1,1,3,1,1,0,0,0,0,0,0,0,1735
15,3.573972080746251,2944,2,1,3,1,1,0,0,0,0,0,0,0,292
16,3.5782779887930065,2944,2,1,2,1,2,0,0,0,0,0,0,0,1476
17,3.6174254144513385,2943,3,1,2,1,2,0,0,0,0,0,0,0,1751
18,3.6343268023482596,2943,2,1,3,1,2,0,0,0,0,0,0,0,962
19,3.6746346849602,2942,3,1,3,1,2,0,0,0,0,0,0,0,2214
20,3.76070435548377,2942,3,1,2,1,2,0,0,0,0,1,0,0,1214
21,3.7913145876529106,2942,2,2,2,1,2,0,0,0,0,1,0,0,1751
22,3.79966767013238,2942,1,2,3,1,2,0,0,0,0,1,0,0,2214
23,3.843082525969733,2943,1,2,3,1,2,0,0,0,0,0,0,0,1214
24,3.8526490100101976,2943,1,2,3,1,1,0,0,0,0,1,0,0,1476
25,3.9657041773313373,2942,2,2,3,1,1,0,0,0,0,1,0,0,2501
26,4.0213616617487675,2942,1,3,3,1,1,0,0,0,0,1,0,0,2501
27,4.023948602036266,2942,1,3,3,0,1,0,0,0,0,2,0,0,354
28,4.059388441384015,2943,1,3,3,0,1,0,0,0,0,1,0,0,354
29,4.097457284626506,2942,2,3,3,0,1,0,0,0,0,1,0,0,1261
30,4.199034249144749,2943,2,3,3,0,1,0,0,0,0,0,0,0,1476
31,4.329495453159106,2943,2,3,2,0,1,0,0,0,0,1,0,0,1735
32,4.412323738821245,2943,1,3,3,0,1,0,0,0,0,1,0,0,1261
33,4.5123705733757635,2942,2,3,3,0,1,0,0,0,0,1,0,0,1476
34,4.563985373528602,2941,3,3,3,0,1,0,0,0,0,1,0,0,1214
35,4.61066623496867,2940,4,3,3,0,1,0,0,0,0,1,0,0,1409
36,4.631688299553509,2941,4,3,3,0,1,0,0,0,0,0,0,0,1735
37,4.666746749889975,2940,5,3,3,0,1,0,0,0,0,0,0,0,809
38,4.713588801247367,2940,5,3,2,0,1,0,0,0,0,1,0,0,2214
39,4.744369289405385,2939,6,3,2,0,1,0,0,0,0,1,0,0,767
40,4.797989008567168,2938,7,3,2,0,1,0,0,0,0,1,0,0,1747
41,4.819564729474969,2938,7,3,1,0,2,0,0,0,0,1,0,0,1261
42,4.874161170383769,2938,6,3,2,0,2,0,0,0,0,1,0,0,767
43,4.892857278596848,2939,6,3,2,0,2,0,0,0,0,0,0,0,2214
44,4.937086109617827,2939,6,3,2,0,1,0,1,0,0,0,0,0,1100
45,5.0334579565405715,2939,5,4,2,0,1,0,1,0,0,0,0,0,1747
46,5.120032894149287,2939,4,5,2,0,1,0,1,0,0,0,0,0,809
47,5.143612189976113,2939,4,5,1,0,1,0,1,0,0,1,0,0,767
48,5.211414386625386,2940,4,5,1,0,1,0,1,0,0,0,0,0,767
49,5.24552976018643,2940,4,5,1,0,1,0,0,0,0,0,1,0,1100
50,5.249221100753058,2940,3,6,1,0,1,0,0,0,0,0,1,0,1409
51,5.251278025238473,2940,3,5,1,1,1,0,0,0,0,0,1,0,1409
52,5.363627180540487,2940,2,5,2,1,1,0,0,0,0,0,1,0,1476
53,5.3697818665702775,2939,3,5,2,1,1,0,0,0,0,0,1,0,77
54,5.437521385971869,2939,3,4,2,1,1,0,0,0,0,1,1,0,809
55,5.458107870671807,2940,3,4,2,1,1,0,0,0,0,0,1,0,809
56,5.470341401291675,2939,4,4,2,1,1,0,0,0,0,0,1,0,1904
57,5.483121010360353,2939,4,4,1,1,1,0,0,0,0,1,1,0,1476
58,5.515086974786131,2940,4,4,1,1,1,0,0,0,0,1,0,0,1100
59,5.668350934175788,2940,3,5,1,1,1,0,0,0,0,1,0,0,1904
60,5.713266453207631,2940,2,5,2,1,1,0,0,0,0,1,0,0,1214
61,5.749398737980798,2941,2,5,2,1,1,0,0,0,0,0,0,0,1476
62,5.777223851875861,2940,3,5,2,1,1,0,0,0,0,0,0,0,1759
63,5.785561956583101,2939,4,5,2,1,1,0,0,0,0,0,0,0,649
64,5.792943414215098,2939,4,5,1,1,1,0,0,0,0,1,0,0,1214
65,5.833680613056556,2939,4,4,1,2,1,0,0,0,0,1,0,0,1751
66,5.86042588973061,2939,4,4,0,2,2,0,0,0,0,1,0,0,962
67,5.88110590597293,2938,5,4,0,2,2,0,0,0,0,1,0,0,1161
68,5.894563277820897,2938,4,5,0,2,2,0,0,0,0,1,0,0,77
69,5.971262545492415,2938,3,5,1,2,2,0,0,0,0,1,0,0,1161
70,6.183808717743238,2938,3,4,1,3,2,0,0,0,0,1,0,0,1747
71,6.199319508516956,2938,3,4,1,3,1,0,0,0,0,2,0,0,1261
72,6.257474049919175,2939,3,4,1,3,1,0,0,0,0,1,0,0,1261
73,6.266387549161064,2940,3,4,1,3,1,0,0,0,0,0,0,0,1214
