,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1570
1,2.026968124988785,2960,0,0,1,0,0,0,0,0,0,0,0,0,1570
2,2.058325109121915,2960,0,0,0,0,1,0,0,0,0,0,0,0,1570
3,2.360806378695157,2959,1,0,0,0,1,0,0,0,0,0,0,0,125
4,2.426612466794812,2958,2,0,0,0,1,0,0,0,0,0,0,0,1261
5,2.611803231182681,2957,3,0,0,0,1,0,0,0,0,0,0,0,1582
6,2.6682169752580087,2956,4,0,0,0,1,0,0,0,0,0,0,0,1236
7,2.758112600746659,2956,3,0,1,0,1,0,0,0,0,0,0,0,1236
8,2.821879982758984,2955,4,0,1,0,1,0,0,0,0,0,0,0,613
9,2.963458570330182,2955,3,1,1,0,1,0,0,0,0,0,0,0,1261
10,3.1134848683548118,2955,3,1,1,0,0,0,0,0,0,1,0,0,1570
11,3.1612077414457285,2956,3,1,1,0,0,0,0,0,0,0,0,0,1570
12,3.1976135938621226,2956,2,1,2,0,0,0,0,0,0,0,0,0,613
13,3.3859438783868336,2956,1,2,2,0,0,0,0,0,0,0,0,0,1582
14,3.5893209798181953,2956,1,2,1,0,0,0,0,0,0,1,0,0,613
15,3.657273719701683,2956,1,2,0,0,0,0,0,0,0,2,0,0,1236
16,3.6793681140406775,2957,1,2,0,0,0,0,0,0,0,1,0,0,613
17,3.849691996772831,2956,2,2,0,0,0,0,0,0,0,1,0,0,1869
18,3.8934590886960487,2956,2,1,0,1,0,0,0,0,0,1,0,0,1582
19,4.153062936662049,2956,1,1,1,1,0,0,0,0,0,1,0,0,125
20,4.181816749332197,2956,0,1,2,1,0,0,0,0,0,1,0,0,1869
21,4.427663437940034,2957,0,1,2,1,0,0,0,0,0,0,0,0,1236
22,4.502012060194798,2957,0,0,2,2,0,0,0,0,0,0,0,0,1261
23,4.69849777013469,2957,0,0,1,2,1,0,0,0,0,0,0,0,1869
24,4.733296500894835,2957,0,0,0,2,1,0,0,0,0,1,0,0,125
25,4.848622582107588,2958,0,0,0,2,1,0,0,0,0,0,0,0,125
26,5.04255606736294,2958,0,0,0,2,0,0,0,0,0,1,0,0,1869
27,5.119290613119743,2957,1,0,0,2,0,0,0,0,0,1,0,0,947
28,5.282101379998219,2956,2,0,0,2,0,0,0,0,0,1,0,0,1570
