,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,711
1,4.76149794304385,2960,0,0,1,0,0,0,0,0,0,0,0,0,711
2,4.838680745306957,2959,1,0,1,0,0,0,0,0,0,0,0,0,1201
3,5.2839314358958385,2959,1,0,0,0,1,0,0,0,0,0,0,0,711
4,5.487718379875503,2958,2,0,0,0,1,0,0,0,0,0,0,0,2034
5,6.232678763301625,2958,1,1,0,0,1,0,0,0,0,0,0,0,1201
6,6.467393007491405,2957,2,1,0,0,1,0,0,0,0,0,0,0,271
7,6.627067595113721,2957,1,1,1,0,1,0,0,0,0,0,0,0,2034
8,6.667772242498902,2956,2,1,1,0,1,0,0,0,0,0,0,0,2320
9,6.837632688078591,2956,2,1,1,0,0,0,1,0,0,0,0,0,711
10,6.89260624281037,2956,1,2,1,0,0,0,1,0,0,0,0,0,271
11,7.176266340633944,2955,2,2,1,0,0,0,1,0,0,0,0,0,655
12,7.6708267252488245,2955,1,3,1,0,0,0,1,0,0,0,0,0,655
13,7.671803874953384,2955,1,3,0,0,1,0,1,0,0,0,0,0,2034
14,8.07783540037808,2954,2,3,0,0,1,0,1,0,0,0,0,0,288
15,8.128981925655527,2954,1,3,1,0,1,0,1,0,0,0,0,0,288
16,8.198051977556316,2954,1,3,0,0,1,0,1,0,0,1,0,0,288
17,8.420929258539523,2953,2,3,0,0,1,0,1,0,0,1,0,0,1993
18,8.539383495015494,2953,2,3,0,0,1,0,0,0,0,1,1,0,711
19,8.55711499443773,2953,2,3,0,0,0,0,0,0,0,2,1,0,2034
20,8.562690025635987,2954,2,3,0,0,0,0,0,0,0,1,1,0,2034
21,8.691628788120747,2955,2,3,0,0,0,0,0,0,0,1,0,0,711
22,8.824152979732395,2955,2,2,0,1,0,0,0,0,0,1,0,0,271
23,9.019906480407196,2955,2,2,0,0,0,0,0,0,0,2,0,0,271
24,9.057599843787736,2954,3,2,0,0,0,0,0,0,0,2,0,0,1357
25,9.106281729965506,2955,3,2,0,0,0,0,0,0,0,1,0,0,271
26,9.169358654857572,2955,3,1,0,1,0,0,0,0,0,1,0,0,655
27,9.209024104744087,2955,2,1,1,1,0,0,0,0,0,1,0,0,1993
28,9.250334156972313,2956,2,1,1,1,0,0,0,0,0,0,0,0,288
29,9.465266270024,2955,3,1,1,1,0,0,0,0,0,0,0,0,1964
30,9.666183148771982,2955,3,1,1,0,0,1,0,0,0,0,0,0,655
31,9.986328265690856,2955,2,2,1,0,0,1,0,0,0,0,0,0,1964
