,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,157
1,2.7422575134097142,2951,0,0,1,0,0,0,0,0,0,0,0,0,157
2,3.5055585877478084,2950,1,0,1,0,0,0,0,0,0,0,0,0,2375
3,3.510278873296266,2950,0,1,1,0,0,0,0,0,0,0,0,0,2375
4,3.54741811273937,2950,0,0,1,1,0,0,0,0,0,0,0,0,2375
5,3.8953665899155214,2949,1,0,1,1,0,0,0,0,0,0,0,0,1079
6,3.931157747017914,2948,2,0,1,1,0,0,0,0,0,0,0,0,1336
7,4.045019801501227,2948,1,1,1,1,0,0,0,0,0,0,0,0,1079
8,4.082969889751792,2947,2,1,1,1,0,0,0,0,0,0,0,0,2374
9,4.106255486853131,2947,2,1,1,0,0,0,0,0,0,1,0,0,2375
10,4.117045026020275,2946,3,1,1,0,0,0,0,0,0,1,0,0,2000
11,4.277102812757783,2947,3,1,1,0,0,0,0,0,0,0,0,0,2375
12,4.520307867668475,2947,3,0,1,0,0,0,0,0,0,1,0,0,1079
13,4.5890885772979475,2948,3,0,1,0,0,0,0,0,0,0,0,0,1079
14,4.752704245101826,2948,2,0,2,0,0,0,0,0,0,0,0,0,1336
15,4.790791002728512,2948,2,0,1,0,1,0,0,0,0,0,0,0,157
16,5.173646797845424,2948,2,0,1,0,0,0,0,0,0,1,0,0,157
17,5.274935640456143,2948,2,0,0,0,1,0,0,0,0,1,0,0,1336
18,5.40182498502088,2948,1,1,0,0,1,0,0,0,0,1,0,0,2000
19,5.477370738961121,2947,2,1,0,0,1,0,0,0,0,1,0,0,173
20,5.602695685617298,2948,2,1,0,0,1,0,0,0,0,0,0,0,157
21,5.813681927455272,2948,1,2,0,0,1,0,0,0,0,0,0,0,2374
22,6.517287315788546,2948,1,2,0,0,0,0,0,0,0,1,0,0,1336
23,6.6402724720135495,2947,2,2,0,0,0,0,0,0,0,1,0,0,157
24,6.661629833594079,2948,2,2,0,0,0,0,0,0,0,0,0,0,1336
25,6.941324053348574,2948,1,3,0,0,0,0,0,0,0,0,0,0,173
26,7.0009490411124515,2948,1,2,0,0,0,0,0,0,0,1,0,0,2000
27,7.029471201435353,2949,1,2,0,0,0,0,0,0,0,0,0,0,2000
28,7.154919731858189,2949,0,2,1,0,0,0,0,0,0,0,0,0,157
29,7.277391995577969,2949,0,2,0,0,0,0,0,0,0,1,0,0,157
30,7.282542748115502,2950,0,2,0,0,0,0,0,0,0,0,0,0,157
31,7.509633104637157,2949,1,2,0,0,0,0,0,0,0,0,0,0,992
32,7.735761404175241,2949,1,1,0,0,0,0,0,0,0,1,0,0,173
33,8.106669248409602,2949,1,0,0,1,0,0,0,0,0,1,0,0,2374
34,8.235385275334165,2949,0,1,0,1,0,0,0,0,0,1,0,0,992
35,8.250372701449324,2950,0,1,0,1,0,0,0,0,0,0,0,0,173
36,8.528545610799927,2949,1,1,0,1,0,0,0,0,0,0,0,0,1573
37,8.999878252643677,2949,1,0,0,2,0,0,0,0,0,0,0,0,992
38,9.296086924367453,2949,0,1,0,2,0,0,0,0,0,0,0,0,1573
39,9.745676270731472,2948,1,1,0,2,0,0,0,0,0,0,0,0,1891
40,9.773499600223017,2947,2,1,0,2,0,0,0,0,0,0,0,0,1139
41,9.885090165325884,2947,2,0,0,2,0,0,0,0,0,1,0,0,1573
42,9.974919794695847,2948,2,0,0,2,0,0,0,0,0,0,0,0,1573
