,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1421
1,0.8848261504689088,2960,0,0,1,0,0,0,0,0,0,0,0,0,1421
2,1.0696286576079772,2960,0,0,0,0,1,0,0,0,0,0,0,0,1421
3,1.2177652290585974,2959,1,0,0,0,1,0,0,0,0,0,0,0,2795
4,1.3125240417347874,2959,0,1,0,0,1,0,0,0,0,0,0,0,2795
5,1.4533887771300378,2958,1,1,0,0,1,0,0,0,0,0,0,0,2794
6,1.6678374467475476,2957,2,1,0,0,1,0,0,0,0,0,0,0,1695
7,1.848141079595488,2957,2,1,0,0,0,0,0,0,0,1,0,0,1421
8,2.0032221734876376,2958,2,1,0,0,0,0,0,0,0,0,0,0,1421
9,2.011124407307307,2958,1,1,1,0,0,0,0,0,0,0,0,0,1695
10,2.220294824528252,2958,1,1,0,0,0,0,0,0,0,1,0,0,1695
11,2.3672287049691705,2958,1,0,0,0,0,0,0,0,0,2,0,0,2795
12,2.643440028760058,2959,1,0,0,0,0,0,0,0,0,1,0,0,2795
13,2.6949697692912906,2960,1,0,0,0,0,0,0,0,0,0,0,0,1695
14,2.7348136766525384,2960,0,1,0,0,0,0,0,0,0,0,0,0,2794
15,6.302607515955579,2960,0,0,0,1,0,0,0,0,0,0,0,0,2794
16,8.239197491937997,2960,0,0,0,0,0,1,0,0,0,0,0,0,2794
