,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,711
1,0.3137007154806735,2960,0,0,1,0,0,0,0,0,0,0,0,0,711
2,1.1488396177067026,2959,1,0,1,0,0,0,0,0,0,0,0,0,1212
3,1.7018515763927549,2959,1,0,0,0,0,0,0,0,0,1,0,0,711
4,1.7163016231016117,2960,1,0,0,0,0,0,0,0,0,0,0,0,711
5,1.8629949584497822,2960,0,1,0,0,0,0,0,0,0,0,0,0,1212
6,2.889369593531514,2959,1,1,0,0,0,0,0,0,0,0,0,0,562
7,2.8894235056453064,2959,0,2,0,0,0,0,0,0,0,0,0,0,562
8,3.598248313507335,2959,0,1,0,0,0,0,0,0,0,1,0,0,1212
9,3.6810863257954374,2960,0,1,0,0,0,0,0,0,0,0,0,0,1212
10,4.679807551237082,2959,1,1,0,0,0,0,0,0,0,0,0,0,549
11,4.698443510615643,2959,1,0,0,1,0,0,0,0,0,0,0,0,562
12,4.8135954789166275,2959,0,0,1,1,0,0,0,0,0,0,0,0,549
13,4.836463899973773,2959,0,0,0,1,0,0,0,0,0,1,0,0,549
14,4.876691510557653,2960,0,0,0,1,0,0,0,0,0,0,0,0,549
15,5.3728686899894065,2959,1,0,0,1,0,0,0,0,0,0,0,0,1212
16,5.704600506241134,2958,2,0,0,1,0,0,0,0,0,0,0,0,831
17,6.503942467832921,2957,3,0,0,1,0,0,0,0,0,0,0,0,52
18,6.741048309170721,2956,4,0,0,1,0,0,0,0,0,0,0,0,121
19,6.9757739207121325,2956,3,1,0,1,0,0,0,0,0,0,0,0,831
20,6.99185488014169,2956,2,2,0,1,0,0,0,0,0,0,0,0,1212
21,7.055222276487275,2956,2,1,0,2,0,0,0,0,0,0,0,0,1212
22,8.025019735748975,2955,3,1,0,2,0,0,0,0,0,0,0,0,912
23,8.161877444812488,2955,2,2,0,2,0,0,0,0,0,0,0,0,121
24,8.411466445496515,2955,1,3,0,2,0,0,0,0,0,0,0,0,912
25,8.417000427411459,2955,1,2,0,2,0,0,0,0,0,1,0,0,831
26,8.426979835877635,2956,1,2,0,2,0,0,0,0,0,0,0,0,831
27,8.4505848856087,2955,2,2,0,2,0,0,0,0,0,0,0,0,711
28,8.453168802538102,2955,2,1,0,2,0,0,0,0,0,1,0,0,912
29,8.73518793228387,2956,2,1,0,2,0,0,0,0,0,0,0,0,912
30,8.793177748900062,2955,3,1,0,2,0,0,0,0,0,0,0,0,1199
31,9.72261149582451,2955,2,1,1,2,0,0,0,0,0,0,0,0,711
32,9.895992350676385,2955,1,2,1,2,0,0,0,0,0,0,0,0,52
33,9.933056335396648,2955,1,2,0,2,1,0,0,0,0,0,0,0,711
