,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1188
1,0.37149627300482563,2960,0,0,1,0,0,0,0,0,0,0,0,0,1188
2,1.4771760307127817,2959,1,0,1,0,0,0,0,0,0,0,0,0,602
3,1.4960106375817805,2958,2,0,1,0,0,0,0,0,0,0,0,0,240
4,1.5783228089106303,2958,1,0,2,0,0,0,0,0,0,0,0,0,602
5,1.7487219640623017,2958,1,0,1,0,1,0,0,0,0,0,0,0,602
6,2.3168231217256654,2957,2,0,1,0,1,0,0,0,0,0,0,0,1662
7,2.3326738647232665,2956,3,0,1,0,1,0,0,0,0,0,0,0,1843
8,2.568935088776421,2956,2,1,1,0,1,0,0,0,0,0,0,0,1843
9,2.6978075116601214,2955,3,1,1,0,1,0,0,0,0,0,0,0,1485
10,2.8190308450654724,2955,3,1,0,0,1,0,0,0,0,1,0,0,1188
11,3.2988636926219694,2956,3,1,0,0,1,0,0,0,0,0,0,0,1188
12,3.361378694234903,2956,2,1,1,0,1,0,0,0,0,0,0,0,1485
13,3.4245718620425505,2956,2,1,0,0,1,0,0,0,0,1,0,0,1485
14,3.509071873303223,2955,3,1,0,0,1,0,0,0,0,1,0,0,627
15,3.605778672842603,2955,3,1,0,0,0,0,1,0,0,1,0,0,602
16,3.6444463134711405,2955,2,2,0,0,0,0,1,0,0,1,0,0,1662
17,3.766761146579866,2954,3,2,0,0,0,0,1,0,0,1,0,0,1734
18,3.774496267976126,2955,3,2,0,0,0,0,1,0,0,0,0,0,1485
19,3.805105887980931,2955,2,3,0,0,0,0,1,0,0,0,0,0,1734
20,3.806766356208962,2955,2,3,0,0,0,0,0,0,0,0,1,0,602
21,3.9312688890647656,2955,1,3,1,0,0,0,0,0,0,0,1,0,240
22,4.169639758273914,2956,1,3,1,0,0,0,0,0,0,0,0,0,602
23,4.343011671039677,2956,1,3,0,0,0,0,0,0,0,1,0,0,240
24,4.361875396003892,2955,2,3,0,0,0,0,0,0,0,1,0,0,1449
25,4.391893597863551,2955,2,2,0,1,0,0,0,0,0,1,0,0,1662
26,4.495515987482961,2956,2,2,0,1,0,0,0,0,0,0,0,0,240
27,4.5505033531507815,2955,3,2,0,1,0,0,0,0,0,0,0,0,1839
28,4.617504668772862,2954,4,2,0,1,0,0,0,0,0,0,0,0,1789
29,4.650867053406221,2954,3,3,0,1,0,0,0,0,0,0,0,0,627
30,4.729950089079105,2953,4,3,0,1,0,0,0,0,0,0,0,0,1080
31,4.919848885171388,2952,5,3,0,1,0,0,0,0,0,0,0,0,592
32,4.943104189700648,2952,4,4,0,1,0,0,0,0,0,0,0,0,1080
33,5.007610883858487,2952,3,4,1,1,0,0,0,0,0,0,0,0,1449
34,5.097536110876581,2952,2,5,1,1,0,0,0,0,0,0,0,0,1839
35,5.09808284201335,2952,2,4,1,2,0,0,0,0,0,0,0,0,1843
36,5.123056691366072,2952,1,5,1,2,0,0,0,0,0,0,0,0,592
37,5.1926624206030345,2952,1,5,1,1,0,1,0,0,0,0,0,0,1843
38,5.346992733863674,2952,1,5,1,1,0,0,0,1,0,0,0,0,1843
39,5.370183454241906,2951,2,5,1,1,0,0,0,1,0,0,0,0,46
40,5.557714421408378,2950,3,5,1,1,0,0,0,1,0,0,0,0,113
