,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,110
1,0.7372693790602759,2951,0,0,1,0,0,0,0,0,0,0,0,0,110
2,0.8024328569822703,2950,1,0,1,0,0,0,0,0,0,0,0,0,2389
3,1.5896152674008963,2950,1,0,0,0,0,0,0,0,0,1,0,0,110
4,1.6869752296342906,2951,1,0,0,0,0,0,0,0,0,0,0,0,110
5,2.2760491135314145,2951,0,1,0,0,0,0,0,0,0,0,0,0,2389
6,5.278057227188475,2950,1,1,0,0,0,0,0,0,0,0,0,0,102
7,5.969275721544273,2950,1,0,0,1,0,0,0,0,0,0,0,0,2389
8,6.026483358167245,2950,0,1,0,1,0,0,0,0,0,0,0,0,102
9,6.64641968494979,2949,1,1,0,1,0,0,0,0,0,0,0,0,2510
10,6.724143990855453,2949,1,0,0,1,0,0,0,0,0,1,0,0,102
11,6.753651256647956,2949,0,1,0,1,0,0,0,0,0,1,0,0,2510
12,7.033142401311535,2948,1,1,0,1,0,0,0,0,0,1,0,0,1973
13,7.140101819267179,2949,1,1,0,1,0,0,0,0,0,0,0,0,102
14,7.333229502864913,2949,1,0,0,2,0,0,0,0,0,0,0,0,2510
15,7.372520354994887,2949,0,1,0,2,0,0,0,0,0,0,0,0,1973
16,7.396541958793995,2949,0,1,0,1,0,1,0,0,0,0,0,0,2510
17,7.539143417976865,2948,1,1,0,1,0,1,0,0,0,0,0,0,1159
18,8.147081640348294,2948,0,2,0,1,0,1,0,0,0,0,0,0,1159
19,8.200341402123836,2948,0,2,0,1,0,0,0,0,0,0,1,0,2510
20,8.352023421920427,2949,0,2,0,1,0,0,0,0,0,0,0,0,2510
21,8.525626284427148,2948,1,2,0,1,0,0,0,0,0,0,0,0,1194
22,8.672381612314036,2947,2,2,0,1,0,0,0,0,0,0,0,0,102
23,9.134468600537648,2947,1,3,0,1,0,0,0,0,0,0,0,0,102
24,9.424007346203084,2946,2,3,0,1,0,0,0,0,0,0,0,0,1724
25,9.665144445727773,2946,1,4,0,1,0,0,0,0,0,0,0,0,1194
26,9.671642584760274,2946,1,3,0,2,0,0,0,0,0,0,0,0,1194
