,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1538
1,0.37499418072386304,2960,0,0,1,0,0,0,0,0,0,0,0,0,1538
2,0.9309722137365569,2959,1,0,1,0,0,0,0,0,0,0,0,0,1087
3,1.195253193696415,2959,0,1,1,0,0,0,0,0,0,0,0,0,1087
4,1.7598922951421487,2959,0,0,1,1,0,0,0,0,0,0,0,0,1087
5,2.4558437104441624,2958,1,0,1,1,0,0,0,0,0,0,0,0,962
6,2.472227541895023,2958,0,1,1,1,0,0,0,0,0,0,0,0,962
7,2.7211048131240707,2957,1,1,1,1,0,0,0,0,0,0,0,0,2149
8,2.9658654037616152,2956,2,1,1,1,0,0,0,0,0,0,0,0,1092
9,2.990289300333941,2955,3,1,1,1,0,0,0,0,0,0,0,0,1088
10,3.282276259491524,2954,4,1,1,1,0,0,0,0,0,0,0,0,283
11,3.512759714911078,2954,4,1,0,1,1,0,0,0,0,0,0,0,1538
12,3.5314603104690763,2954,3,2,0,1,1,0,0,0,0,0,0,0,283
13,3.7859859756048597,2954,3,1,0,2,1,0,0,0,0,0,0,0,962
14,3.915207399151614,2954,2,2,0,2,1,0,0,0,0,0,0,0,1088
15,4.089716346076158,2954,2,2,0,2,0,0,0,0,0,1,0,0,1538
16,4.233911690321517,2954,2,1,0,3,0,0,0,0,0,1,0,0,283
17,4.2503757470306,2953,3,1,0,3,0,0,0,0,0,1,0,0,624
18,4.25586830004041,2952,4,1,0,3,0,0,0,0,0,1,0,0,2316
19,4.334757901952084,2952,3,2,0,3,0,0,0,0,0,1,0,0,2149
20,4.366521797012487,2952,2,3,0,3,0,0,0,0,0,1,0,0,1092
21,4.390082973108527,2951,3,3,0,3,0,0,0,0,0,1,0,0,720
22,4.400114382603021,2951,2,3,1,3,0,0,0,0,0,1,0,0,624
23,4.535034963655812,2951,2,2,1,3,0,0,0,0,0,2,0,0,2149
24,4.5839479584168545,2950,3,2,1,3,0,0,0,0,0,2,0,0,1030
25,4.682525166559146,2951,3,2,1,3,0,0,0,0,0,1,0,0,1538
26,4.738894358425321,2951,2,2,2,3,0,0,0,0,0,1,0,0,720
27,4.74205054323298,2951,1,2,3,3,0,0,0,0,0,1,0,0,1030
28,4.75647763111519,2951,1,2,2,3,0,0,0,0,0,2,0,0,1030
29,4.847621423224342,2951,1,2,1,3,0,0,0,0,0,3,0,0,624
30,4.857796918938826,2952,1,2,1,3,0,0,0,0,0,2,0,0,624
31,5.001720056091108,2952,1,1,1,4,0,0,0,0,0,2,0,0,1088
32,5.025039406523025,2951,2,1,1,4,0,0,0,0,0,2,0,0,1359
33,5.056251701771655,2952,2,1,1,4,0,0,0,0,0,1,0,0,1030
34,5.135825053603205,2951,3,1,1,4,0,0,0,0,0,1,0,0,1135
35,5.245368312450259,2951,3,0,1,5,0,0,0,0,0,1,0,0,1092
36,5.346771875401849,2952,3,0,1,5,0,0,0,0,0,0,0,0,2149
37,5.511229967523082,2951,4,0,1,5,0,0,0,0,0,0,0,0,2401
38,5.57391849227627,2951,3,1,1,5,0,0,0,0,0,0,0,0,2401
39,5.609159579012133,2951,2,2,1,5,0,0,0,0,0,0,0,0,1135
40,5.631301128465843,2951,1,3,1,5,0,0,0,0,0,0,0,0,2316
41,5.923893160157081,2950,2,3,1,5,0,0,0,0,0,0,0,0,794
42,5.994976408819465,2949,3,3,1,5,0,0,0,0,0,0,0,0,45
43,6.260957993568652,2949,3,3,1,4,0,1,0,0,0,0,0,0,283
44,6.316360508561939,2948,4,3,1,4,0,1,0,0,0,0,0,0,1076
45,6.351625406885041,2948,4,2,1,4,0,1,0,0,0,1,0,0,2316
46,6.409896282940714,2948,3,2,2,4,0,1,0,0,0,1,0,0,45
47,6.700282742269051,2948,3,2,1,4,0,1,0,0,0,2,0,0,720
48,6.806930642925412,2948,3,1,1,5,0,1,0,0,0,2,0,0,2401
49,6.835615668562242,2949,3,1,1,5,0,1,0,0,0,1,0,0,2316
50,6.838663924225326,2948,4,1,1,5,0,1,0,0,0,1,0,0,1090
51,6.872608056204001,2947,5,1,1,5,0,1,0,0,0,1,0,0,1139
52,6.958558720927518,2946,6,1,1,5,0,1,0,0,0,1,0,0,2409
53,6.958656691943805,2946,6,1,1,4,0,1,0,0,0,2,0,0,1087
54,7.044100877961691,2947,6,1,1,4,0,1,0,0,0,1,0,0,720
55,7.061867317289642,2947,5,2,1,4,0,1,0,0,0,1,0,0,794
56,7.088960140846839,2947,4,2,2,4,0,1,0,0,0,1,0,0,1090
57,7.232536938556501,2947,3,3,2,4,0,1,0,0,0,1,0,0,1076
58,7.259076567926491,2947,3,2,2,5,0,1,0,0,0,1,0,0,1076
59,7.29674450078843,2948,3,2,2,5,0,1,0,0,0,0,0,0,1087
60,7.340806193781094,2948,3,1,2,6,0,1,0,0,0,0,0,0,794
61,7.375676991824966,2948,3,1,2,5,0,1,0,0,0,1,0,0,962
62,7.380954824999984,2948,3,1,2,4,0,1,0,0,0,2,0,0,1088
63,7.410484481967363,2948,3,1,1,4,1,1,0,0,0,2,0,0,45
64,7.447649113412102,2949,3,1,1,4,1,1,0,0,0,1,0,0,962
65,7.464771168950661,2949,2,1,2,4,1,1,0,0,0,1,0,0,1139
66,7.578883841654028,2949,2,1,1,4,2,1,0,0,0,1,0,0,1139
67,7.624624776584728,2950,2,1,1,4,2,1,0,0,0,0,0,0,1088
68,7.649475034202907,2950,2,1,1,4,1,1,0,0,0,1,0,0,1139
69,7.657413340827226,2951,2,1,1,4,1,1,0,0,0,0,0,0,1139
70,7.749412252326935,2950,3,1,1,4,1,1,0,0,0,0,0,0,2187
71,7.8118182615578515,2950,3,1,0,4,2,1,0,0,0,0,0,0,1090
72,7.936853610960885,2950,3,1,0,3,2,2,0,0,0,0,0,0,1092
73,8.395098759304704,2949,4,1,0,3,2,2,0,0,0,0,0,0,762
74,8.415860584970666,2949,3,1,1,3,2,2,0,0,0,0,0,0,2187
75,8.526914063077328,2948,4,1,1,3,2,2,0,0,0,0,0,0,733
76,8.570501315867244,2948,4,1,1,2,2,3,0,0,0,0,0,0,794
77,8.610034988471769,2948,3,1,2,2,2,3,0,0,0,0,0,0,733
