,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1193
1,0.9837643308707601,2960,0,0,1,0,0,0,0,0,0,0,0,0,1193
2,1.3502656531526585,2959,1,0,1,0,0,0,0,0,0,0,0,0,319
3,1.6164060523579054,2958,2,0,1,0,0,0,0,0,0,0,0,0,1156
4,1.6375193215875457,2958,1,0,2,0,0,0,0,0,0,0,0,0,1156
5,1.7535008266028769,2957,2,0,2,0,0,0,0,0,0,0,0,0,2029
6,1.786339813071286,2956,3,0,2,0,0,0,0,0,0,0,0,0,1287
7,1.9423384526788998,2955,4,0,2,0,0,0,0,0,0,0,0,0,914
8,2.0330463644942904,2955,4,0,1,0,0,0,0,0,0,1,0,0,1156
9,2.1186399879151203,2955,3,1,1,0,0,0,0,0,0,1,0,0,914
10,2.202980504333171,2954,4,1,1,0,0,0,0,0,0,1,0,0,1532
11,2.2339769457411554,2954,3,2,1,0,0,0,0,0,0,1,0,0,1532
12,2.2414811397701215,2954,2,2,2,0,0,0,0,0,0,1,0,0,2029
13,2.2832020151324492,2954,2,2,1,0,0,0,0,0,0,2,0,0,1193
14,2.307512504853214,2953,3,2,1,0,0,0,0,0,0,2,0,0,1277
15,2.3615686926479467,2952,4,2,1,0,0,0,0,0,0,2,0,0,1189
16,2.3767230503852996,2953,4,2,1,0,0,0,0,0,0,1,0,0,1156
17,2.3966436984255814,2953,4,1,1,1,0,0,0,0,0,1,0,0,1532
18,2.4285588616349916,2953,3,2,1,1,0,0,0,0,0,1,0,0,1287
19,2.4443181995626686,2953,2,3,1,1,0,0,0,0,0,1,0,0,1277
20,2.4872248456791395,2954,2,3,1,1,0,0,0,0,0,0,0,0,1193
21,2.700824848248174,2954,1,4,1,1,0,0,0,0,0,0,0,0,319
22,2.915752179296505,2953,2,4,1,1,0,0,0,0,0,0,0,0,1790
23,2.9272657873952657,2952,3,4,1,1,0,0,0,0,0,0,0,0,1193
24,2.9642370911478375,2952,2,4,2,1,0,0,0,0,0,0,0,0,1193
25,3.043170557784674,2951,3,4,2,1,0,0,0,0,0,0,0,0,1534
26,3.0628276078353553,2951,3,3,2,2,0,0,0,0,0,0,0,0,319
27,3.2610948642066795,2950,4,3,2,2,0,0,0,0,0,0,0,0,665
28,3.3501709073822483,2950,4,2,2,2,0,0,0,0,0,1,0,0,914
29,3.365070649610234,2950,3,3,2,2,0,0,0,0,0,1,0,0,1790
30,3.371665567080809,2950,3,2,2,3,0,0,0,0,0,1,0,0,1277
31,3.3762499944808453,2950,2,3,2,3,0,0,0,0,0,1,0,0,1534
32,3.3887387129759103,2951,2,3,2,3,0,0,0,0,0,0,0,0,914
33,3.428307778271396,2951,2,2,2,4,0,0,0,0,0,0,0,0,1287
34,3.5409601158926707,2950,3,2,2,4,0,0,0,0,0,0,0,0,204
35,3.5523064295769133,2950,3,1,2,5,0,0,0,0,0,0,0,0,1534
36,3.555162260323975,2950,3,1,2,4,0,1,0,0,0,0,0,0,1532
37,3.7298687325169966,2949,4,1,2,4,0,1,0,0,0,0,0,0,1204
38,3.7595059046057413,2948,5,1,2,4,0,1,0,0,0,0,0,0,290
39,3.786518458734734,2947,6,1,2,4,0,1,0,0,0,0,0,0,1383
40,3.8333330954823306,2947,6,1,2,3,0,1,0,0,0,1,0,0,1287
41,3.8613550222079436,2947,6,1,2,2,0,1,0,0,0,2,0,0,1277
42,3.8767001477500576,2946,7,1,2,2,0,1,0,0,0,2,0,0,910
43,3.929390446474281,2946,6,1,3,2,0,1,0,0,0,2,0,0,1204
44,3.993686198543056,2945,7,1,3,2,0,1,0,0,0,2,0,0,1614
45,4.062337836644975,2946,7,1,3,2,0,1,0,0,0,1,0,0,1277
46,4.130556577190843,2947,7,1,3,2,0,1,0,0,0,0,0,0,1287
47,4.197196527929033,2947,7,1,2,2,0,1,0,0,0,1,0,0,2029
48,4.208272133704555,2947,7,1,1,2,1,1,0,0,0,1,0,0,1204
49,4.277604890828172,2947,6,2,1,2,1,1,0,0,0,1,0,0,204
50,4.294663059976096,2947,6,2,1,2,0,1,0,0,0,2,0,0,1204
51,4.3540788298457045,2946,7,2,1,2,0,1,0,0,0,2,0,0,255
52,4.35863677760495,2947,7,2,1,2,0,1,0,0,0,1,0,0,1204
53,4.388131445746465,2946,8,2,1,2,0,1,0,0,0,1,0,0,892
54,4.41346601310625,2946,8,2,1,1,0,2,0,0,0,1,0,0,319
55,4.415468380397914,2945,9,2,1,1,0,2,0,0,0,1,0,0,1535
56,4.524632601566939,2944,10,2,1,1,0,2,0,0,0,1,0,0,1336
57,4.578897822345272,2944,9,2,2,1,0,2,0,0,0,1,0,0,290
58,4.648572311925304,2944,8,2,3,1,0,2,0,0,0,1,0,0,1189
59,4.695925578388824,2944,8,2,3,0,0,2,0,0,0,2,0,0,1534
60,4.711769763553516,2944,7,3,3,0,0,2,0,0,0,2,0,0,910
61,4.737691001887212,2943,8,3,3,0,0,2,0,0,0,2,0,0,2344
62,4.7425559424256996,2944,8,3,3,0,0,2,0,0,0,1,0,0,2029
63,4.749786658676642,2945,8,3,3,0,0,2,0,0,0,0,0,0,1534
64,4.768958218177851,2945,8,3,2,0,0,2,0,0,0,1,0,0,1193
65,4.8154503704988345,2945,8,3,1,0,0,2,0,0,0,2,0,0,290
66,4.853174231924702,2944,9,3,1,0,0,2,0,0,0,2,0,0,1905
67,4.912123455620791,2944,8,4,1,0,0,2,0,0,0,2,0,0,1535
68,4.942232179400487,2943,9,4,1,0,0,2,0,0,0,2,0,0,118
69,4.985061309701424,2943,8,4,2,0,0,2,0,0,0,2,0,0,1614
70,4.986680629917611,2944,8,4,2,0,0,2,0,0,0,1,0,0,1193
71,5.10038104598302,2944,8,4,1,0,0,2,0,0,0,2,0,0,1189
72,5.174728467656904,2944,7,5,1,0,0,2,0,0,0,2,0,0,1336
73,5.282969634157833,2944,7,5,1,0,0,1,0,1,0,2,0,0,1532
74,5.290495536456323,2944,6,6,1,0,0,1,0,1,0,2,0,0,1905
75,5.296758232294218,2944,5,7,1,0,0,1,0,1,0,2,0,0,255
76,5.327470451333645,2945,5,7,1,0,0,1,0,1,0,1,0,0,290
77,5.412926733709586,2945,5,6,1,1,0,1,0,1,0,1,0,0,255
78,5.476891412072346,2944,6,6,1,1,0,1,0,1,0,1,0,0,177
79,5.490479121974424,2944,6,5,1,1,0,1,0,1,0,2,0,0,910
80,5.517008002809158,2944,5,6,1,1,0,1,0,1,0,2,0,0,177
81,5.527955506601953,2945,5,6,1,1,0,1,0,1,0,1,0,0,1189
82,5.568450041096993,2944,6,6,1,1,0,1,0,1,0,1,0,0,581
83,5.60730540258976,2944,5,7,1,1,0,1,0,1,0,1,0,0,665
84,5.611200455860048,2944,4,8,1,1,0,1,0,1,0,1,0,0,892
85,5.655958205367821,2943,5,8,1,1,0,1,0,1,0,1,0,0,2178
86,5.660311468361376,2943,4,8,2,1,0,1,0,1,0,1,0,0,2178
87,5.661487344869137,2943,3,9,2,1,0,1,0,1,0,1,0,0,1383
88,5.741075605419651,2943,3,8,2,2,0,1,0,1,0,1,0,0,665
89,5.753033485186161,2943,3,8,2,1,0,1,0,1,0,2,0,0,255
90,5.776157749256359,2943,3,8,1,1,1,1,0,1,0,2,0,0,2178
91,5.880401270948406,2942,4,8,1,1,1,1,0,1,0,2,0,0,1683
