,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1369
1,2.2529611792202626,2960,0,0,1,0,0,0,0,0,0,0,0,0,1369
2,2.283834934587503,2960,0,0,0,0,1,0,0,0,0,0,0,0,1369
3,3.136291915621272,2959,1,0,0,0,1,0,0,0,0,0,0,0,1872
4,3.47516135961899,2958,2,0,0,0,1,0,0,0,0,0,0,0,371
5,3.488193591989193,2957,3,0,0,0,1,0,0,0,0,0,0,0,1508
6,4.061027417363317,2957,2,1,0,0,1,0,0,0,0,0,0,0,371
7,4.353304547358377,2957,1,1,1,0,1,0,0,0,0,0,0,0,1508
8,4.614086567047779,2956,2,1,1,0,1,0,0,0,0,0,0,0,2504
9,4.926420421946104,2955,3,1,1,0,1,0,0,0,0,0,0,0,1501
10,5.209263732378344,2955,3,1,1,0,0,0,0,0,0,1,0,0,1369
11,5.23188064070493,2956,3,1,1,0,0,0,0,0,0,0,0,0,1369
12,5.625766030293625,2956,2,2,1,0,0,0,0,0,0,0,0,0,1501
13,5.63274370954604,2955,3,2,1,0,0,0,0,0,0,0,0,0,244
14,5.895978945419508,2955,2,3,1,0,0,0,0,0,0,0,0,0,244
15,5.965264020690965,2955,1,3,2,0,0,0,0,0,0,0,0,0,1872
16,6.131851139903445,2954,2,3,2,0,0,0,0,0,0,0,0,0,660
17,6.159015064409336,2954,2,3,1,0,1,0,0,0,0,0,0,0,1508
18,6.282881728959635,2953,3,3,1,0,1,0,0,0,0,0,0,0,2335
19,6.414470521916398,2953,2,4,1,0,1,0,0,0,0,0,0,0,2335
20,6.421213342616653,2953,2,3,1,1,1,0,0,0,0,0,0,0,2335
21,6.623899906131527,2953,1,4,1,1,1,0,0,0,0,0,0,0,2504
22,6.762262897009946,2952,2,4,1,1,1,0,0,0,0,0,0,0,609
23,6.830079142321429,2952,2,4,1,1,0,0,0,0,0,1,0,0,1508
24,6.907240342593945,2951,3,4,1,1,0,0,0,0,0,1,0,0,2255
25,6.932186431841546,2951,3,4,0,1,0,0,0,0,0,2,0,0,1872
26,6.967266379917035,2950,4,4,0,1,0,0,0,0,0,2,0,0,2254
