,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,2119
1,0.5482022599023548,2960,0,0,1,0,0,0,0,0,0,0,0,0,2119
2,1.144766884598876,2959,1,0,1,0,0,0,0,0,0,0,0,0,2068
3,1.464132746343896,2959,0,1,1,0,0,0,0,0,0,0,0,0,2068
4,1.4890937330858558,2959,0,1,0,0,0,0,0,0,0,1,0,0,2119
5,1.6793619086659861,2958,1,1,0,0,0,0,0,0,0,1,0,0,376
6,1.6868646697494076,2957,2,1,0,0,0,0,0,0,0,1,0,0,1239
7,1.7822003341267008,2957,1,2,0,0,0,0,0,0,0,1,0,0,376
8,1.7958625138207027,2958,1,2,0,0,0,0,0,0,0,0,0,0,2119
9,2.0143280856170134,2958,1,1,0,1,0,0,0,0,0,0,0,0,376
10,2.3411527272753627,2957,2,1,0,1,0,0,0,0,0,0,0,0,934
11,2.651361178690661,2957,1,2,0,1,0,0,0,0,0,0,0,0,934
12,2.8401659614138937,2957,0,3,0,1,0,0,0,0,0,0,0,0,1239
13,3.831253705368853,2957,0,2,0,2,0,0,0,0,0,0,0,0,2068
14,3.9377480781024676,2956,1,2,0,2,0,0,0,0,0,0,0,0,789
15,3.9399185989735366,2955,2,2,0,2,0,0,0,0,0,0,0,0,2174
16,4.2102318975283435,2955,1,3,0,2,0,0,0,0,0,0,0,0,789
17,4.299867126813746,2954,2,3,0,2,0,0,0,0,0,0,0,0,2072
18,4.4004252694191806,2953,3,3,0,2,0,0,0,0,0,0,0,0,2776
19,4.612811056081219,2953,3,2,0,3,0,0,0,0,0,0,0,0,934
20,4.648761689774035,2953,2,3,0,3,0,0,0,0,0,0,0,0,2072
21,4.694205419007635,2953,2,3,0,2,0,0,0,0,0,1,0,0,2068
22,4.702661540668345,2953,2,2,0,3,0,0,0,0,0,1,0,0,1239
23,4.801039378111931,2954,2,2,0,3,0,0,0,0,0,0,0,0,2068
24,4.831593169485647,2953,3,2,0,3,0,0,0,0,0,0,0,0,1619
25,5.047194470174805,2953,2,3,0,3,0,0,0,0,0,0,0,0,2174
26,5.153596955994135,2953,1,4,0,3,0,0,0,0,0,0,0,0,1619
27,5.433361378990712,2953,0,5,0,3,0,0,0,0,0,0,0,0,2776
28,5.440838138926802,2953,0,5,0,2,0,1,0,0,0,0,0,0,1239
29,6.03733181429595,2952,1,5,0,2,0,1,0,0,0,0,0,0,2332
30,6.09309002480356,2951,2,5,0,2,0,1,0,0,0,0,0,0,577
31,6.170764546915504,2950,3,5,0,2,0,1,0,0,0,0,0,0,1960
32,6.262767997292656,2949,4,5,0,2,0,1,0,0,0,0,0,0,1254
33,6.316854882456785,2949,3,6,0,2,0,1,0,0,0,0,0,0,1254
34,6.374880774026303,2948,4,6,0,2,0,1,0,0,0,0,0,0,905
35,6.413452329988095,2948,3,7,0,2,0,1,0,0,0,0,0,0,2332
36,6.428334423625579,2948,3,6,0,3,0,1,0,0,0,0,0,0,1619
37,6.686478720855156,2948,3,5,0,3,0,1,0,0,0,1,0,0,2776
