,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,986
1,0.030185741973855148,2951,0,0,1,0,0,0,0,0,0,0,0,0,986
2,0.8086040820384014,2950,1,0,1,0,0,0,0,0,0,0,0,0,2155
3,1.0762205427315372,2949,2,0,1,0,0,0,0,0,0,0,0,0,549
4,1.1164179682797235,2949,1,1,1,0,0,0,0,0,0,0,0,0,2155
5,1.1440013469996706,2949,1,1,0,0,0,0,0,0,0,1,0,0,986
6,1.2477778729555682,2950,1,1,0,0,0,0,0,0,0,0,0,0,986
7,1.2509967385499068,2950,1,0,0,1,0,0,0,0,0,0,0,0,2155
8,2.082668348064089,2950,0,1,0,1,0,0,0,0,0,0,0,0,549
9,3.47143361172218,2950,0,1,0,0,0,1,0,0,0,0,0,0,2155
10,3.4897093981882388,2949,1,1,0,0,0,1,0,0,0,0,0,0,925
11,3.781307650803146,2949,0,1,1,0,0,1,0,0,0,0,0,0,925
12,4.0014388729047985,2949,0,1,0,0,1,1,0,0,0,0,0,0,925
13,4.004078102949271,2949,0,0,0,1,1,1,0,0,0,0,0,0,549
14,4.416603803790592,2949,0,0,0,1,0,1,0,0,0,1,0,0,925
15,4.4709940126524135,2950,0,0,0,1,0,1,0,0,0,0,0,0,925
16,5.143040665867754,2950,0,0,0,0,0,2,0,0,0,0,0,0,549
