,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,157
1,0.804631907086434,2951,0,0,1,0,0,0,0,0,0,0,0,0,157
2,0.8787559286589758,2951,0,0,0,0,1,0,0,0,0,0,0,0,157
3,1.5593957586813525,2950,1,0,0,0,1,0,0,0,0,0,0,0,1597
4,2.1741512006868273,2949,2,0,0,0,1,0,0,0,0,0,0,0,116
5,2.528451326376288,2948,3,0,0,0,1,0,0,0,0,0,0,0,359
6,2.640205486031715,2948,3,0,0,0,0,0,0,0,0,1,0,0,157
7,2.789533973985956,2949,3,0,0,0,0,0,0,0,0,0,0,0,157
8,3.2345183351928113,2949,2,0,1,0,0,0,0,0,0,0,0,0,1597
9,3.318279873458129,2949,2,0,0,0,1,0,0,0,0,0,0,0,1597
10,3.3548640568185326,2949,2,0,0,0,0,0,0,0,0,1,0,0,1597
11,3.867666699777185,2949,1,0,1,0,0,0,0,0,0,1,0,0,116
12,4.219096300022016,2949,1,0,0,0,0,0,0,0,0,2,0,0,116
13,4.34496524785515,2949,0,0,1,0,0,0,0,0,0,2,0,0,359
14,4.426852933965523,2950,0,0,1,0,0,0,0,0,0,1,0,0,116
15,4.911071485782986,2949,1,0,1,0,0,0,0,0,0,1,0,0,874
16,5.10159210372672,2949,1,0,0,0,0,0,0,0,0,2,0,0,359
17,5.164621029123222,2950,1,0,0,0,0,0,0,0,0,1,0,0,359
18,5.569458926464346,2951,1,0,0,0,0,0,0,0,0,0,0,0,1597
19,7.188421469520163,2951,0,1,0,0,0,0,0,0,0,0,0,0,874
20,7.862496474395156,2951,0,0,0,1,0,0,0,0,0,0,0,0,874
21,8.418875818622782,2950,1,0,0,1,0,0,0,0,0,0,0,0,96
22,8.663739777333438,2950,0,0,1,1,0,0,0,0,0,0,0,0,96
23,8.938785133599517,2949,1,0,1,1,0,0,0,0,0,0,0,0,878
24,9.457366328152325,2949,0,1,1,1,0,0,0,0,0,0,0,0,878
25,9.60326067259456,2948,1,1,1,1,0,0,0,0,0,0,0,0,562
26,9.626966212788865,2947,2,1,1,1,0,0,0,0,0,0,0,0,1309
27,9.69363378331181,2947,2,1,1,0,0,1,0,0,0,0,0,0,874
28,9.69550548514155,2946,3,1,1,0,0,1,0,0,0,0,0,0,272
