,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1421
1,0.9466439538187014,2960,0,0,1,0,0,0,0,0,0,0,0,0,1421
2,1.0533023130492682,2960,0,0,0,0,1,0,0,0,0,0,0,0,1421
3,1.4756073355420687,2959,1,0,0,0,1,0,0,0,0,0,0,0,1132
4,1.7562318220918645,2958,2,0,0,0,1,0,0,0,0,0,0,0,379
5,1.7679309737039037,2957,3,0,0,0,1,0,0,0,0,0,0,0,9
6,1.993233659193633,2957,2,0,1,0,1,0,0,0,0,0,0,0,9
7,2.0013441595039216,2956,3,0,1,0,1,0,0,0,0,0,0,0,2356
8,2.110997440198337,2956,3,0,1,0,0,0,0,0,0,1,0,0,1421
9,2.115625362511943,2956,2,1,1,0,0,0,0,0,0,1,0,0,2356
10,2.27720674223446,2957,2,1,1,0,0,0,0,0,0,0,0,0,1421
11,2.8897951504458184,2956,3,1,1,0,0,0,0,0,0,0,0,0,257
12,2.9003258203936024,2956,2,1,2,0,0,0,0,0,0,0,0,0,379
13,3.1496889688445004,2956,1,1,3,0,0,0,0,0,0,0,0,0,257
14,3.306465053832508,2956,1,0,3,1,0,0,0,0,0,0,0,0,2356
15,3.362772628687204,2956,1,0,2,1,0,0,0,0,0,1,0,0,9
16,3.3799599026709113,2955,2,0,2,1,0,0,0,0,0,1,0,0,795
17,3.4917633383795836,2956,2,0,2,1,0,0,0,0,0,0,0,0,9
18,3.6533475134643476,2956,2,0,1,1,0,0,0,0,0,1,0,0,257
19,3.7653095778335968,2956,2,0,1,0,0,1,0,0,0,1,0,0,2356
20,3.8055214857371777,2955,3,0,1,0,0,1,0,0,0,1,0,0,1648
21,3.863995573883284,2955,3,0,0,0,0,1,0,0,0,2,0,0,379
22,3.8650656044634135,2956,3,0,0,0,0,1,0,0,0,1,0,0,257
23,3.9194805112567734,2956,2,1,0,0,0,1,0,0,0,1,0,0,1132
