,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1570
1,0.666741734746614,2960,0,0,1,0,0,0,0,0,0,0,0,0,1570
2,0.9061720714813883,2960,0,0,0,0,1,0,0,0,0,0,0,0,1570
3,2.724730941512919,2959,1,0,0,0,1,0,0,0,0,0,0,0,1582
4,3.624812102898446,2959,1,0,0,0,0,0,1,0,0,0,0,0,1570
5,3.859504160794153,2959,1,0,0,0,0,0,0,0,0,0,1,0,1570
6,4.428721832704085,2960,1,0,0,0,0,0,0,0,0,0,0,0,1570
7,4.937825009246129,2960,0,1,0,0,0,0,0,0,0,0,0,0,1582
8,5.052289989129798,2960,0,0,0,1,0,0,0,0,0,0,0,0,1582
9,5.647732799978874,2959,1,0,0,1,0,0,0,0,0,0,0,0,257
10,5.684546043064343,2959,0,0,1,1,0,0,0,0,0,0,0,0,257
11,5.725844581682413,2959,0,0,0,1,0,0,0,0,0,1,0,0,257
12,6.027658753023992,2960,0,0,0,1,0,0,0,0,0,0,0,0,257
13,7.078022754923182,2960,0,0,0,0,0,1,0,0,0,0,0,0,1582
