,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1193
1,2.1074413628657283,2960,0,0,1,0,0,0,0,0,0,0,0,0,1193
2,3.719101984102524,2959,1,0,1,0,0,0,0,0,0,0,0,0,1186
3,3.7201047635744313,2959,1,0,0,0,1,0,0,0,0,0,0,0,1193
4,3.8988695236242465,2958,2,0,0,0,1,0,0,0,0,0,0,0,1204
5,4.166192618812111,2958,1,0,1,0,1,0,0,0,0,0,0,0,1204
6,4.365251973800658,2957,2,0,1,0,1,0,0,0,0,0,0,0,1531
7,5.139975642063498,2957,2,0,0,0,2,0,0,0,0,0,0,0,1204
8,5.3377119386669065,2957,2,0,0,0,1,0,0,0,0,1,0,0,1193
9,5.465544571504758,2958,2,0,0,0,1,0,0,0,0,0,0,0,1193
10,6.196784603496123,2958,2,0,0,0,0,0,1,0,0,0,0,0,1204
11,6.938338686863413,2958,1,1,0,0,0,0,1,0,0,0,0,0,1186
12,7.438928973305232,2958,1,1,0,0,0,0,0,0,1,0,0,0,1204
13,7.590816342021805,2958,1,1,0,0,0,0,0,0,0,0,1,0,1204
14,7.769865896461042,2959,1,1,0,0,0,0,0,0,0,0,0,0,1204
15,8.936305486009854,2959,0,2,0,0,0,0,0,0,0,0,0,0,1531
16,9.011793837488431,2958,1,2,0,0,0,0,0,0,0,0,0,0,1106
17,9.154381580405774,2957,2,2,0,0,0,0,0,0,0,0,0,0,1027
18,9.400579556959292,2957,1,3,0,0,0,0,0,0,0,0,0,0,1106
19,9.554642179069338,2957,1,2,0,0,0,0,0,0,0,1,0,0,1531
20,9.749847683942729,2958,1,2,0,0,0,0,0,0,0,0,0,0,1531
21,9.829579898285987,2958,1,1,0,1,0,0,0,0,0,0,0,0,1106
22,9.870153558940098,2957,2,1,0,1,0,0,0,0,0,0,0,0,2289
