,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,177
1,1.0641672541569542,2951,0,0,1,0,0,0,0,0,0,0,0,0,177
2,1.1587812464872065,2951,0,0,0,0,1,0,0,0,0,0,0,0,177
3,3.582310805995139,2950,1,0,0,0,1,0,0,0,0,0,0,0,256
4,3.5942369106803373,2950,0,1,0,0,1,0,0,0,0,0,0,0,256
5,3.625608721023796,2950,0,1,0,0,0,0,0,0,0,1,0,0,177
6,3.681143766614305,2950,0,0,0,1,0,0,0,0,0,1,0,0,256
7,3.918913830813488,2951,0,0,0,1,0,0,0,0,0,0,0,0,177
8,4.689488813839953,2950,1,0,0,1,0,0,0,0,0,0,0,0,1379
9,5.283003604585865,2949,2,0,0,1,0,0,0,0,0,0,0,0,1387
10,5.493081673272159,2949,1,1,0,1,0,0,0,0,0,0,0,0,1387
11,5.75791525105317,2949,0,2,0,1,0,0,0,0,0,0,0,0,1379
12,5.893959133185994,2949,0,1,0,2,0,0,0,0,0,0,0,0,1387
13,6.072000186065887,2949,0,0,0,3,0,0,0,0,0,0,0,0,1379
14,6.115498922616074,2949,0,0,0,2,0,0,0,0,0,1,0,0,1379
15,6.1367009540426976,2950,0,0,0,2,0,0,0,0,0,0,0,0,1379
16,6.732235857957471,2949,1,0,0,2,0,0,0,0,0,0,0,0,1280
17,6.740436635875172,2949,0,0,1,2,0,0,0,0,0,0,0,0,1280
18,6.870294504430984,2948,1,0,1,2,0,0,0,0,0,0,0,0,106
19,7.0606704590768405,2947,2,0,1,2,0,0,0,0,0,0,0,0,1377
20,7.1580856841547496,2947,2,0,0,2,1,0,0,0,0,0,0,0,1280
21,7.16929345945372,2946,3,0,0,2,1,0,0,0,0,0,0,0,545
22,7.365453449852637,2946,2,1,0,2,1,0,0,0,0,0,0,0,545
23,7.44896224358246,2946,1,2,0,2,1,0,0,0,0,0,0,0,106
24,7.493088090818155,2945,2,2,0,2,1,0,0,0,0,0,0,0,1870
25,7.514014844841235,2945,2,1,0,3,1,0,0,0,0,0,0,0,106
26,7.625944727086672,2944,3,1,0,3,1,0,0,0,0,0,0,0,649
27,7.8952233507469005,2943,4,1,0,3,1,0,0,0,0,0,0,0,424
28,7.924081736021023,2942,5,1,0,3,1,0,0,0,0,0,0,0,2659
29,8.101528691921256,2942,4,2,0,3,1,0,0,0,0,0,0,0,1377
30,8.193003956877263,2942,4,2,0,2,1,0,0,0,0,1,0,0,1387
31,8.194196530161118,2941,5,2,0,2,1,0,0,0,0,1,0,0,2540
32,8.308676825465133,2942,5,2,0,2,1,0,0,0,0,0,0,0,1387
33,8.348736012089967,2942,4,2,1,2,1,0,0,0,0,0,0,0,1870
34,8.488702239837837,2942,4,2,1,1,1,1,0,0,0,0,0,0,256
35,8.506995181441706,2942,3,3,1,1,1,1,0,0,0,0,0,0,424
36,8.567737599233155,2942,3,2,1,2,1,1,0,0,0,0,0,0,545
37,8.587440929978541,2942,3,2,1,2,0,1,0,0,0,1,0,0,1280
38,8.637217026788967,2942,3,1,1,3,0,1,0,0,0,1,0,0,1377
39,8.831765479635814,2942,2,1,2,3,0,1,0,0,0,1,0,0,2540
40,8.882313407543458,2942,2,1,1,3,0,1,0,0,0,2,0,0,2540
41,9.192235874430514,2942,2,1,0,3,0,1,0,0,0,3,0,0,1870
42,9.209625886492832,2943,2,1,0,3,0,1,0,0,0,2,0,0,1870
43,9.274613468889173,2943,1,2,0,3,0,1,0,0,0,2,0,0,649
44,9.504477400588591,2942,2,2,0,3,0,1,0,0,0,2,0,0,1283
45,9.5929514543222,2941,3,2,0,3,0,1,0,0,0,2,0,0,2371
46,9.66242888781324,2941,3,1,0,4,0,1,0,0,0,2,0,0,649
47,9.744460561590037,2942,3,1,0,4,0,1,0,0,0,1,0,0,1280
48,9.776141968130851,2941,4,1,0,4,0,1,0,0,0,1,0,0,223
49,9.801182695616564,2942,4,1,0,4,0,1,0,0,0,0,0,0,2540
50,9.817181739449863,2942,4,0,0,4,0,1,0,0,0,1,0,0,424
51,9.88970508431833,2942,4,0,0,3,0,1,0,0,0,2,0,0,1377
