,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2951,1,0,0,0,0,0,0,0,0,0,0,0,2241
1,0.1657739108494974,2951,0,0,1,0,0,0,0,0,0,0,0,0,2241
2,0.5367419856545312,2951,0,0,0,0,1,0,0,0,0,0,0,0,2241
3,0.906144864701752,2950,1,0,0,0,1,0,0,0,0,0,0,0,1242
4,1.4862052943898756,2950,1,0,0,0,0,0,0,0,0,1,0,0,2241
5,1.6009483916347027,2951,1,0,0,0,0,0,0,0,0,0,0,0,2241
6,2.4386242092514188,2951,0,1,0,0,0,0,0,0,0,0,0,0,1242
7,2.586153942108815,2951,0,0,0,1,0,0,0,0,0,0,0,0,1242
8,3.9055770268812946,2950,1,0,0,1,0,0,0,0,0,0,0,0,185
9,4.226681946067366,2949,2,0,0,1,0,0,0,0,0,0,0,0,1317
10,4.759210653241437,2949,1,1,0,1,0,0,0,0,0,0,0,0,185
11,4.825059728234911,2949,1,1,0,0,0,1,0,0,0,0,0,0,1242
12,6.251669139075376,2949,0,1,1,0,0,1,0,0,0,0,0,0,1317
13,6.324316081221185,2948,1,1,1,0,0,1,0,0,0,0,0,0,2097
14,6.5282604026591935,2948,0,2,1,0,0,1,0,0,0,0,0,0,2097
15,6.562930588378526,2947,1,2,1,0,0,1,0,0,0,0,0,0,1243
16,6.5713620231602885,2947,1,1,1,0,0,1,0,0,0,1,0,0,185
17,6.690460767120399,2947,1,1,0,0,0,1,0,0,0,2,0,0,1317
18,6.885396446573358,2948,1,1,0,0,0,1,0,0,0,1,0,0,1317
19,6.898024655303581,2949,1,1,0,0,0,1,0,0,0,0,0,0,185
20,7.227406557108019,2949,1,0,0,1,0,1,0,0,0,0,0,0,2097
21,8.206631596121655,2949,0,1,0,1,0,1,0,0,0,0,0,0,1243
22,8.678979618196317,2948,1,1,0,1,0,1,0,0,0,0,0,0,1125
23,8.922491482758025,2948,0,1,1,1,0,1,0,0,0,0,0,0,1125
24,9.139928166738397,2948,0,0,1,2,0,1,0,0,0,0,0,0,1243
25,9.39964437780025,2947,1,0,1,2,0,1,0,0,0,0,0,0,2096
26,9.843224146139503,2947,1,0,0,2,0,1,0,0,0,1,0,0,1125
27,9.883778193660529,2947,1,0,0,1,0,2,0,0,0,1,0,0,1243
