,t,nS,nE,nI1,nI1p,nI2,nI2p,nL1,nL1p,nL2,nL2p,nT1,nT2,nT3,node
0,0.0,2960,1,0,0,0,0,0,0,0,0,0,0,0,1369
1,0.9826304931630209,2960,0,0,1,0,0,0,0,0,0,0,0,0,1369
2,1.3709337159688904,2959,1,0,1,0,0,0,0,0,0,0,0,0,371
3,1.4286912782044527,2959,1,0,0,0,0,0,0,0,0,1,0,0,1369
4,1.4565906038317171,2959,0,1,0,0,0,0,0,0,0,1,0,0,371
5,1.9348262433114836,2960,0,1,0,0,0,0,0,0,0,0,0,0,1369
6,2.1700279698928817,2959,1,1,0,0,0,0,0,0,0,0,0,0,495
7,2.3807573964934763,2959,0,2,0,0,0,0,0,0,0,0,0,0,495
8,2.4122378091660477,2959,0,1,0,1,0,0,0,0,0,0,0,0,495
9,3.2748111655468857,2958,1,1,0,1,0,0,0,0,0,0,0,0,589
10,3.5607954413273526,2957,2,1,0,1,0,0,0,0,0,0,0,0,587
11,3.7058665834635045,2956,3,1,0,1,0,0,0,0,0,0,0,0,586
12,3.8002706027498423,2956,2,1,1,1,0,0,0,0,0,0,0,0,586
13,3.8080404831824515,2955,3,1,1,1,0,0,0,0,0,0,0,0,823
14,3.838718741534943,2955,2,2,1,1,0,0,0,0,0,0,0,0,589
15,4.082033930787316,2955,1,3,1,1,0,0,0,0,0,0,0,0,823
16,4.194923037793138,2955,1,3,0,1,1,0,0,0,0,0,0,0,586
17,4.221097819740259,2955,1,2,0,2,1,0,0,0,0,0,0,0,371
18,4.247833517138524,2954,2,2,0,2,1,0,0,0,0,0,0,0,1759
19,4.296225317629472,2953,3,2,0,2,1,0,0,0,0,0,0,0,1691
20,4.392069050340024,2952,4,2,0,2,1,0,0,0,0,0,0,0,588
21,4.462959456799926,2952,3,3,0,2,1,0,0,0,0,0,0,0,587
22,4.530207959875218,2952,3,3,0,2,0,0,0,0,0,1,0,0,586
23,4.679191340389961,2952,2,4,0,2,0,0,0,0,0,1,0,0,588
24,4.825549262257205,2952,2,3,0,3,0,0,0,0,0,1,0,0,588
25,4.967896564094837,2953,2,3,0,3,0,0,0,0,0,0,0,0,586
26,5.100287488581571,2953,2,2,0,4,0,0,0,0,0,0,0,0,823
27,5.15712696398013,2952,3,2,0,4,0,0,0,0,0,0,0,0,1152
28,5.189056554800967,2952,2,3,0,4,0,0,0,0,0,0,0,0,1759
29,5.49659850202411,2951,3,3,0,4,0,0,0,0,0,0,0,0,693
30,5.5007380516859286,2950,4,3,0,4,0,0,0,0,0,0,0,0,856
31,5.579338497709741,2950,3,4,0,4,0,0,0,0,0,0,0,0,693
32,5.731976151506718,2949,4,4,0,4,0,0,0,0,0,0,0,0,2415
33,5.755794905188057,2949,4,4,0,3,0,0,0,0,0,1,0,0,495
34,5.989272144071391,2949,4,3,0,4,0,0,0,0,0,1,0,0,1759
35,6.124058647221674,2949,4,3,0,3,0,0,0,0,0,2,0,0,371
36,6.135834298425748,2950,4,3,0,3,0,0,0,0,0,1,0,0,495
37,6.156803737580489,2950,3,4,0,3,0,0,0,0,0,1,0,0,856
38,6.304748604143381,2950,3,3,0,4,0,0,0,0,0,1,0,0,587
39,6.31246406086401,2951,3,3,0,4,0,0,0,0,0,0,0,0,371
40,6.331202709658686,2951,3,2,0,5,0,0,0,0,0,0,0,0,589
41,6.418399052689749,2951,3,2,0,4,0,0,0,0,0,1,0,0,587
42,6.429856709852229,2952,3,2,0,4,0,0,0,0,0,0,0,0,587
43,6.515894648673928,2951,4,2,0,4,0,0,0,0,0,0,0,0,495
44,6.59459050543761,2950,5,2,0,4,0,0,0,0,0,0,0,0,1683
45,6.670505154643557,2949,6,2,0,4,0,0,0,0,0,0,0,0,1127
46,6.692686704321165,2949,6,2,0,3,0,1,0,0,0,0,0,0,1759
47,6.833405896002317,2949,5,2,1,3,0,1,0,0,0,0,0,0,1127
48,7.087643051393641,2949,5,1,1,4,0,1,0,0,0,0,0,0,856
49,7.111827273304414,2949,4,2,1,4,0,1,0,0,0,0,0,0,2415
50,7.261899756780467,2949,4,2,0,4,1,1,0,0,0,0,0,0,1127
51,7.2886198552890775,2949,3,2,1,4,1,1,0,0,0,0,0,0,1152
52,7.318111079858337,2948,4,2,1,4,1,1,0,0,0,0,0,0,676
53,7.416698575851149,2947,5,2,1,4,1,1,0,0,0,0,0,0,2254
54,7.425558356809327,2946,6,2,1,4,1,1,0,0,0,0,0,0,1543
55,7.429155862570698,2945,7,2,1,4,1,1,0,0,0,0,0,0,1901
56,7.455161372322871,2945,7,2,1,4,0,1,0,0,0,1,0,0,1127
57,7.461953069657925,2945,7,1,1,4,0,1,0,0,0,2,0,0,693
58,7.465482884876361,2944,8,1,1,4,0,1,0,0,0,2,0,0,2774
59,7.501680971637233,2944,8,1,0,4,1,1,0,0,0,2,0,0,1152
60,7.510097296379653,2944,7,2,0,4,1,1,0,0,0,2,0,0,495
61,7.524790650657368,2945,7,2,0,4,1,1,0,0,0,1,0,0,1127
62,7.58892711044469,2945,7,2,0,4,0,1,0,0,0,2,0,0,1152
63,7.5933302720926505,2945,6,2,1,4,0,1,0,0,0,2,0,0,676
64,7.805922090133942,2945,5,2,2,4,0,1,0,0,0,2,0,0,2774
65,7.821017265374984,2945,4,3,2,4,0,1,0,0,0,2,0,0,1683
66,7.852930944795618,2944,5,3,2,4,0,1,0,0,0,2,0,0,765
67,7.913813371522369,2945,5,3,2,4,0,1,0,0,0,1,0,0,693
68,7.926177035244633,2945,4,4,2,4,0,1,0,0,0,1,0,0,1901
69,7.945287883378001,2944,5,4,2,4,0,1,0,0,0,1,0,0,693
70,7.95539958556054,2943,6,4,2,4,0,1,0,0,0,1,0,0,691
71,7.975299458804881,2943,5,5,2,4,0,1,0,0,0,1,0,0,693
72,8.031059301622843,2943,5,5,1,4,0,1,0,0,0,2,0,0,2774
73,8.078749424999891,2942,6,5,1,4,0,1,0,0,0,2,0,0,1843
74,8.0861116186026,2942,5,6,1,4,0,1,0,0,0,2,0,0,1691
75,8.10934183515059,2942,5,5,1,4,0,1,0,0,0,3,0,0,2415
76,8.147082964206156,2942,4,6,1,4,0,1,0,0,0,3,0,0,1843
77,8.19005205009627,2943,4,6,1,4,0,1,0,0,0,2,0,0,2774
78,8.227162745894608,2944,4,6,1,4,0,1,0,0,0,1,0,0,1152
79,8.236468930171922,2945,4,6,1,4,0,1,0,0,0,0,0,0,2415
80,8.341230847528257,2945,4,5,1,4,0,1,0,0,0,1,0,0,1683
81,8.356721808593456,2945,4,4,1,5,0,1,0,0,0,1,0,0,1843
82,8.378127227975357,2946,4,4,1,5,0,1,0,0,0,0,0,0,1683
83,8.424503315494414,2946,4,4,1,4,0,2,0,0,0,0,0,0,856
84,8.541644429223194,2946,4,3,1,5,0,2,0,0,0,0,0,0,495
85,8.605763485573798,2946,4,3,0,5,0,2,0,0,0,1,0,0,676
86,8.675185711267638,2946,4,2,0,6,0,2,0,0,0,1,0,0,1691
87,8.689498256736949,2947,4,2,0,6,0,2,0,0,0,0,0,0,676
88,8.72272160847897,2947,3,3,0,6,0,2,0,0,0,0,0,0,765
89,8.7334354967983,2946,4,3,0,6,0,2,0,0,0,0,0,0,874
90,8.823642539331644,2946,3,3,1,6,0,2,0,0,0,0,0,0,691
91,9.016901000674867,2945,4,3,1,6,0,2,0,0,0,0,0,0,404
92,9.097674000807416,2944,5,3,1,6,0,2,0,0,0,0,0,0,1604
93,9.105284949200078,2943,6,3,1,6,0,2,0,0,0,0,0,0,600
94,9.168984096615825,2943,6,3,1,6,0,1,0,0,0,0,1,0,1759
95,9.194431399249858,2943,5,4,1,6,0,1,0,0,0,0,1,0,2254
96,9.198771079934428,2944,5,4,1,6,0,1,0,0,0,0,0,0,1759
97,9.612088189824261,2943,6,4,1,6,0,1,0,0,0,0,0,0,487
98,9.678713006829405,2943,5,4,2,6,0,1,0,0,0,0,0,0,1604
99,9.725991955616262,2943,5,4,1,6,1,1,0,0,0,0,0,0,691
100,9.82812286540686,2942,6,4,1,6,1,1,0,0,0,0,0,0,1431
101,9.846622063998606,2942,6,4,0,6,1,1,0,0,0,1,0,0,1604
102,9.894639968812747,2942,5,4,1,6,1,1,0,0,0,1,0,0,1431
103,9.921618474638919,2942,4,5,1,6,1,1,0,0,0,1,0,0,600
104,9.927197784929927,2942,3,6,1,6,1,1,0,0,0,1,0,0,1543
105,9.959550464497667,2943,3,6,1,6,1,1,0,0,0,0,0,0,1604
