,V1,V2
8832,697,721
8833,697,2738
8834,697,2392
8835,697,2573
8836,697,1309
8837,697,1531
8838,698,96
8839,698,366
8840,698,535
8841,698,553
8842,698,575
8843,698,661
8844,698,948
8845,698,949
8846,698,950
8847,698,951
8848,698,817
8849,698,952
8850,698,839
8851,699,575
8852,700,33
8853,700,264
8854,700,395
8855,700,461
8856,700,493
8857,700,511
8858,700,536
8859,700,575
8860,700,1440
8861,700,1744
8862,700,2568
8863,700,2369
8864,700,2569
8865,700,1633
8866,700,1624
8867,700,1064
8868,700,1100
8869,700,1191
8870,700,1488
8871,700,2570
8872,700,880
8873,700,1870
8874,700,2313
8875,700,2571
8876,701,575
8877,701,2107
8878,702,37
8879,702,308
8880,702,353
8881,702,515
8882,702,548
8883,702,575
8884,702,1004
8885,702,2532
8886,702,1409
8887,702,1548
8888,702,792
8889,702,2495
8890,702,2313
8891,702,1894
8892,702,1079
8893,702,1620
8894,703,564
8895,703,575
8896,703,661
8897,703,1276
8898,703,882
8899,703,1106
8900,703,2577
8901,703,889
8902,703,2836
8903,703,717
8904,703,1164
8905,704,300
8906,704,345
8907,704,371
8908,704,458
8909,704,542
8910,704,560
8911,704,575
8912,704,1577
8913,704,1175
8914,704,1106
8915,704,1748
8916,704,1030
8917,704,1053
8918,704,1705
8919,704,937
8920,704,1555
8921,704,2106
8922,704,1780
8923,704,1538
8924,704,1215
8925,704,2777
8926,704,2229
8927,704,1334
8928,705,410
8929,705,575
8930,705,689
8931,705,1037
8932,705,1416
8933,705,2099
8934,705,1782
8935,706,569
8936,706,649
8937,706,697
8938,706,707
8939,706,708
8940,706,709
8941,706,710
8942,706,711
8943,706,712
8944,706,713
8945,706,714
8946,706,715
8947,706,716
8948,706,717
8949,707,111
8950,707,239
8951,707,291
8952,707,350
8953,707,405
8954,707,429
8955,707,436
8956,707,441
8957,707,607
8958,707,672
8959,707,706
8960,707,1327
8961,707,1559
8962,707,2492
8963,707,986
8964,707,2493
8965,707,1950
8966,707,821
8967,708,131
8968,708,155
8969,708,183
8970,708,223
8971,708,238
8972,708,245
8973,708,328
8974,708,334
8975,708,347
8976,708,365
8977,708,453
8978,708,485
8979,708,539
8980,708,549
8981,708,706
8982,708,786
8983,708,1577
8984,708,1682
8985,708,1999
8986,708,2258
8987,708,1296
8988,708,2516
8989,708,2616
8990,708,869
8991,708,1574
8992,708,1887
8993,708,1933
8994,708,2645
8995,708,1910
8996,708,761
8997,708,1767
8998,708,1100
8999,708,1566
9000,708,1222
9001,709,706
9002,709,1860
9003,709,2437
9004,709,2663
9005,710,119
9006,710,706
9007,710,1977
9008,710,1534
9009,710,1168
9010,710,1969
9011,710,1749
9012,710,2677
9013,710,1182
9014,710,1608
9015,710,1184
9016,711,231
9017,711,253
9018,711,706
9019,711,1996
9020,711,1999
9021,711,1868
9022,711,1969
9023,712,63
9024,712,477
9025,712,480
9026,712,521
9027,712,706
9028,712,1908
9029,712,1945
9030,712,2366
9031,712,2184
9032,712,1232
9033,712,1428
9034,712,748
9035,712,2603
9036,712,1235
9037,712,925
9038,712,1420
9039,712,1351
9040,713,12
9041,713,706
9042,713,955
9043,713,1089
9044,713,729
9045,713,2119
9046,713,2491
9047,714,114
9048,714,407
9049,714,706
9050,714,738
9051,714,1258
9052,714,1106
9053,714,1422
9054,714,1086
9055,714,1893
9056,714,1598
9057,715,200
9058,715,343
9059,715,626
9060,715,706
9061,715,1166
9062,715,1956
9063,715,2810
9064,715,839
9065,716,85
9066,716,297
9067,716,383
9068,716,396
9069,716,432
9070,716,706
9071,716,2204
9072,716,1872
9073,716,1318
9074,716,2600
9075,716,2649
9076,716,1614
9077,716,2601
9078,716,1796
9079,716,1808
9080,716,1429
9081,716,1156
9082,716,2418
9083,716,2463
9084,717,346
9085,717,527
9086,717,545
9087,717,582
9088,717,675
9089,717,703
9090,717,706
9091,717,1253
9092,717,1175
9093,717,1520
9094,717,2121
9095,717,1318
9096,717,741
9097,717,2357
9098,717,2114
9099,717,2452
9100,717,2744
9101,717,2115
9102,717,1179
9103,717,2638
9104,717,2835
9105,717,1874
9106,717,1242
9107,717,2212
9108,717,1233
9109,717,1550
9110,717,2949
9111,717,1720
9112,717,1503
9113,717,1273
9114,717,2630
9115,717,1413
9116,718,121
9117,718,497
9118,718,719
9119,718,720
9120,718,721
9121,718,722
9122,718,723
9123,718,724
9124,718,725
9125,718,726
9126,719,271
9127,719,386
9128,719,697
9129,719,718
9130,719,1316
9131,719,1317
9132,719,1208
9133,719,1318
9134,719,1319
9135,719,752
9136,719,1320
9137,719,917
9138,719,892
9139,719,1321
9140,719,938
9141,720,36
9142,720,110
9143,720,116
9144,720,204
9145,720,572
9146,720,718
9147,720,740
9148,720,970
9149,720,1748
9150,720,1749
9151,720,1750
9152,721,697
9153,721,718
9154,721,1968
9155,721,994
9156,721,2083
9157,722,40
9158,722,220
9159,722,718
9160,722,738
9161,722,2730
9162,722,1828
9163,722,818
9164,722,781
9165,722,813
9166,722,1569
9167,723,311
9168,723,718
9169,723,796
9170,723,2402
9171,723,2470
9172,724,26
9173,724,48
9174,724,162
9175,724,170
9176,724,718
9177,724,1225
9178,724,1328
9179,724,1677
9180,724,1476
9181,724,1154
9182,725,168
9183,725,397
9184,725,535
9185,725,718
9186,725,2057
9187,725,744
9188,725,2200
9189,725,2244
9190,726,509
9191,726,718
9192,726,806
9193,726,1006
9194,726,2677
9195,726,1645
9196,726,1204
9197,726,2643
9198,726,793
9199,726,1325
9200,726,2578
9201,726,1165
9202,727,137
9203,727,536
9204,727,728
9205,727,729
9206,727,730
9207,727,731
9208,727,732
9209,727,733
9210,727,734
9211,727,735
9212,727,736
9213,727,737
9214,728,36
9215,728,184
9216,728,383
9217,728,396
9218,728,515
9219,728,727
9220,728,1577
9221,728,787
9222,728,1519
9223,728,1578
9224,728,1579
9225,728,960
9226,728,1580
9227,728,1150
9228,728,1314
9229,728,1581
9230,728,1201
9231,728,1582
9232,728,1583
9233,728,1584
9234,728,1585
9235,728,1586
9236,728,837
9237,728,767
9238,728,1123
9239,728,967
9240,728,1165
9241,729,88
9242,729,529
9243,729,713
9244,729,727
9245,729,1062
9246,730,492
9247,730,600
9248,730,668
9249,730,690
9250,730,727
9251,730,1136
9252,730,1312
9253,730,869
9254,730,1085
9255,730,2400
9256,730,1564
9257,730,1298
9258,730,909
9259,730,1145
9260,730,1121
9261,731,228
9262,731,385
9263,731,407
9264,731,524
9265,731,727
9266,731,1783
9267,731,2204
9268,731,848
9269,731,1318
9270,731,809
9271,731,1221
9272,731,2374
9273,731,2033
9274,731,1026
9275,732,564
9276,732,680
9277,732,686
9278,732,727
9279,732,893
9280,732,993
9281,732,1327
9282,732,1056
9283,732,970
9284,732,1197
9285,732,1559
9286,732,1830
9287,732,1053
9288,732,2436
9289,732,1161
9290,732,1103
9291,732,876
9292,732,890
9293,732,1465
9294,732,2361
9295,732,1145
9296,733,116
9297,733,200
9298,733,266
9299,733,320
9300,733,454
9301,733,461
9302,733,528
9303,733,581
9304,733,727
9305,733,1074
9306,733,1014
9307,733,848
9308,733,1128
9309,733,1177
9310,733,1632
9311,733,1330
9312,733,1180
9313,733,1057
9314,733,809
9315,733,1292
9316,733,832
9317,733,1132
9318,733,764
9319,733,1298
9320,733,1929
9321,733,1866
9322,733,1936
9323,733,2571
9324,733,2438
9325,734,493
9326,734,727
9327,734,738
9328,734,1818
9329,734,977
9330,734,1564
9331,734,1058
9332,734,1526
9333,734,954
9334,735,142
9335,735,173
9336,735,272
9337,735,294
9338,735,312
9339,735,343
9340,735,418
9341,735,498
9342,735,727
9343,735,1431
9344,735,1867
9345,735,1177
9346,735,779
9347,735,1111
9348,735,1488
9349,735,865
9350,735,947
9351,736,59
9352,736,134
9353,736,249
9354,736,272
9355,736,315
9356,736,347
9357,736,534
9358,736,641
9359,736,652
9360,736,727
9361,736,738
9362,736,1241
9363,736,1965
9364,736,1167
9365,736,1336
9366,736,2790
9367,736,2823
9368,736,852
9369,736,1416
9370,736,2802
9371,736,2650
9372,736,1729
9373,736,1714
9374,736,1590
9375,736,1532
9376,736,967
9377,736,1413
9378,737,238
9379,737,623
9380,737,727
9381,737,1342
9382,737,1157
9383,737,1795
9384,737,2598
9385,737,2261
9386,737,2534
9387,737,2146
9388,737,1443
9389,737,1064
9390,737,1262
9391,737,1245
9392,737,890
9393,737,1904
9394,737,1121
9395,737,1123
9396,737,2723
9397,737,1240
9398,737,1599
9399,738,3
9400,738,29
9401,738,121
9402,738,619
9403,738,623
9404,738,714
9405,738,722
9406,738,734
9407,738,736
9408,738,739
9409,738,740
9410,738,741
9411,738,742
9412,738,743
9413,738,744
9414,738,745
9415,738,746
9416,738,747
9417,738,748
9418,738,749
9419,738,750
9420,738,751
9421,738,752
9422,739,295
9423,739,296
9424,739,335
9425,739,385
9426,739,556
9427,739,738
9428,739,788
9429,739,1219
9430,739,921
9431,739,1220
9432,739,807
9433,739,1093
9434,739,1221
9435,739,1222
9436,739,961
9437,739,1002
9438,739,1223
9439,740,116
9440,740,122
9441,740,331
9442,740,657
9443,740,720
9444,740,738
9445,740,1088
9446,740,1523
9447,740,1107
9448,740,2130
9449,740,1934
9450,740,1412
9451,741,221
9452,741,289
9453,741,307
9454,741,368
9455,741,404
9456,741,463
9457,741,609
9458,741,717
9459,741,738
9460,741,1035
9461,741,970
9462,741,2452
9463,741,1541
9464,741,1839
9465,741,2453
9466,741,1422
9467,741,2131
9468,741,1660
9469,741,1100
9470,741,2454
9471,741,1293
9472,741,879
9473,741,784
9474,741,2455
9475,741,995
9476,742,296
9477,742,405
9478,742,669
9479,742,738
9480,742,1743
9481,742,1469
9482,742,1952
9483,742,819
9484,742,792
9485,742,1103
9486,742,1435
9487,742,2576
9488,743,123
9489,743,393
9490,743,448
9491,743,738
9492,743,1167
9493,743,1535
9494,743,2453
9495,743,1008
9496,743,998
9497,743,1937
9498,743,1096
9499,744,179
9500,744,379
9501,744,580
9502,744,684
9503,744,685
9504,744,725
9505,744,738
9506,744,912
9507,744,2007
9508,744,798
9509,744,2830
9510,744,2660
9511,744,2641
9512,744,791
9513,744,1584
9514,744,1857
9515,744,1473
9516,744,1844
9517,744,1192
9518,745,134
9519,745,738
9520,745,1157
9521,745,1772
9522,745,757
9523,745,885
9524,745,2225
9525,745,1914
9526,745,1889
9527,746,102
9528,746,331
9529,746,347
9530,746,370
9531,746,502
9532,746,645
9533,746,738
9534,746,1124
9535,746,1081
9536,746,1958
9537,746,771
9538,746,1296
9539,746,1551
9540,746,850
9541,746,1691
9542,746,1593
9543,746,1639
9544,746,2726
9545,746,780
9546,746,1204
9547,746,1950
9548,746,2094
9549,746,1096
9550,747,16
9551,747,547
9552,747,738
9553,747,1737
9554,747,921
9555,747,1001
9556,747,1754
9557,748,159
9558,748,506
9559,748,712
9560,748,738
9561,748,1341
9562,748,1637
9563,748,906
9564,748,2537
9565,749,605
9566,749,738
9567,749,1318
9568,749,2114
9569,749,2794
9570,749,802
9571,749,1648
9572,750,53
9573,750,405
9574,750,464
9575,750,538
9576,750,738
9577,750,1258
9578,750,2113
9579,750,2227
9580,751,331
9581,751,738
9582,751,2241
9583,751,1588
9584,751,2616
9585,751,2331
9586,751,898
9587,751,2141
9588,751,818
9589,751,1262
9590,751,965
9591,751,1368
9592,751,1494
9593,751,1026
9594,752,118
9595,752,719
9596,752,738
9597,752,776
9598,752,1329
9599,752,1564
9600,752,1653
9601,753,14
9602,753,42
9603,753,299
9604,753,326
9605,753,353
9606,753,1061
9607,753,756
9608,753,1062
9609,753,934
9610,753,1063
9611,753,758
9612,753,1064
9613,753,1065
9614,753,1066
9615,753,1067
9616,753,1068
9617,753,1069
9618,754,14
9619,754,140
9620,754,2168
9621,754,2169
9622,754,1032
9623,754,2163
9624,754,821
9625,754,2047
9626,754,2170
9627,754,957
9628,754,1394
9629,755,14
9630,755,2566
9631,755,1874
9632,755,1389
9633,756,14
9634,756,113
9635,756,124
9636,756,217
9637,756,304
9638,756,308
9639,756,437
9640,756,516
9641,756,582
9642,756,616
9643,756,661
9644,756,753
9645,756,1073
9646,756,1253
9647,756,2579
9648,756,1303
9649,756,2615
9650,756,2338
9651,756,1038
9652,756,1181
9653,756,1183
9654,756,1054
9655,756,2605
9656,756,1603
9657,756,878
9658,756,2670
9659,756,1299
9660,756,2246
9661,756,1937
9662,756,2671
9663,757,14
9664,757,368
9665,757,482
9666,757,519
9667,757,538
9668,757,745
9669,757,1196
9670,757,1955
9671,757,770
9672,757,1741
9673,757,2061
9674,757,2614
9675,757,1319
9676,757,1899
9677,757,1541
9678,757,1231
9679,757,1242
9680,757,2182
9681,757,1488
9682,757,1264
9683,757,2672
9684,757,2673
9685,757,2267
9686,757,1041
9687,757,1619
9688,757,1147
9689,758,14
9690,758,131
9691,758,443
9692,758,753
9693,758,2350
9694,758,1631
9695,758,1222
9696,758,1488
9697,758,2403
9698,758,1419
9699,758,2100
9700,758,2136
9701,758,1165
9702,759,14
9703,759,456
9704,759,1601
9705,760,14
9706,760,303
9707,760,385
9708,760,640
9709,760,674
9710,760,1241
9711,760,849
9712,760,1835
9713,760,2139
9714,760,2781
9715,760,1899
9716,760,775
9717,760,1638
9718,760,1179
9719,760,1749
9720,760,808
9721,760,2131
9722,761,14
9723,761,294
9724,761,372
9725,761,402
9726,761,708
9727,761,1035
9728,761,1685
9729,761,1824
9730,761,2176
9731,761,2561
9732,761,2534
9733,761,2481
9734,761,2492
9735,761,2003
9736,761,854
9737,761,1937
9738,761,1315
9739,762,14
9740,762,51
9741,762,118
9742,762,331
9743,762,473
9744,762,1073
9745,762,1511
9746,762,1833
9747,762,1258
9748,762,1683
9749,762,1084
9750,762,2545
9751,762,1821
9752,762,2536
9753,762,1848
9754,762,2714
9755,762,1441
9756,763,14
9757,763,167
9758,763,1254
9759,763,1277
9760,763,789
9761,763,1606
9762,763,1472
9763,763,2146
9764,763,1892
9765,763,1476
9766,763,2511
9767,763,1467
9768,763,767
9769,763,990
9770,764,14
9771,764,287
9772,764,576
9773,764,733
9774,764,942
9775,764,2600
9776,764,1177
9777,764,906
9778,764,1171
9779,764,1525
9780,765,14
9781,765,72
9782,765,643
9783,765,1091
9784,765,1053
9785,765,1292
9786,765,1261
9787,765,1101
9788,765,1412
9789,765,802
9790,766,14
9791,766,217
9792,766,1137
9793,766,2376
9794,766,2945
9795,766,2670
9796,766,2673
9797,767,14
9798,767,184
9799,767,486
9800,767,497
9801,767,560
9802,767,728
9803,767,763
9804,767,948
9805,767,1556
9806,767,2270
9807,767,2285
9808,767,1318
9809,767,933
9810,767,1028
9811,767,1040
9812,767,2058
9813,767,2075
9814,767,1684
9815,767,2758
9816,767,1554
9817,767,845
9818,767,1538
9819,767,2031
9820,767,1817
9821,768,199
9822,768,267
9823,768,347
9824,768,442
9825,768,457
9826,768,478
9827,768,545
9828,768,1088
9829,768,1114
9830,768,2064
9831,768,2065
9832,768,1029
9833,768,2066
9834,768,1530
9835,768,2067
9836,768,2068
9837,768,1144
9838,768,861
9839,768,2069
9840,768,2003
9841,768,1325
9842,768,1359
9843,768,1215
9844,768,2031
9845,768,2070
9846,768,2071
9847,768,2072
9848,769,545
9849,769,1134
9850,770,489
9851,770,545
9852,770,757
9853,770,1154
9854,771,92
9855,771,183
9856,771,545
9857,771,550
9858,771,746
9859,771,945
9860,771,1257
9861,771,2384
9862,771,1661
9863,771,1840
9864,771,2189
9865,771,2140
9866,771,1408
9867,771,1057
9868,771,832
9869,771,2385
9870,771,2386
9871,771,2291
9872,771,879
9873,771,1800
9874,771,1051
9875,771,1413
9876,772,347
9877,772,378
9878,772,545
9879,772,1052
9880,772,1135
9881,772,1073
9882,772,904
9883,772,1136
9884,772,828
9885,772,1878
9886,772,775
9887,772,2447
9888,772,1593
9889,772,1433
9890,772,832
9891,772,1531
9892,772,1954
9893,772,2243
9894,772,1240
9895,772,947
9896,773,533
9897,773,545
9898,773,573
9899,773,1013
9900,773,1220
9901,773,830
9902,773,1351
9903,774,545
9904,774,567
9905,774,2207
9906,774,2340
9907,774,1734
9908,774,913
9909,774,2422
9910,774,2786
9911,774,1007
9912,774,1275
9913,775,44
9914,775,114
9915,775,203
9916,775,264
9917,775,320
9918,775,329
9919,775,347
9920,775,372
9921,775,376
9922,775,413
9923,775,545
9924,775,760
9925,775,772
9926,775,942
9927,775,1188
9928,775,1703
9929,775,790
9930,775,843
9931,775,2184
9932,775,1668
9933,775,1938
9934,775,2128
9935,775,1187
9936,775,2236
9937,775,2100
9938,775,1562
9939,776,182
9940,776,231
9941,776,253
9942,776,509
9943,776,545
9944,776,752
9945,776,1225
9946,776,2012
9947,776,2130
9948,776,2815
9949,776,1434
9950,776,2185
9951,776,2106
9952,776,1420
9953,777,73
9954,777,288
9955,777,474
9956,777,511
9957,777,523
9958,777,527
9959,777,545
9960,777,881
9961,777,2428
9962,777,2523
9963,777,2843
9964,777,1608
9965,777,1288
9966,778,115
9967,778,269
9968,778,531
9969,778,545
9970,778,2040
9971,778,1445
9972,778,2169
9973,778,2855
9974,779,3
9975,779,16
9976,779,135
9977,779,376
9978,779,545
9979,779,735
9980,779,945
9981,779,1490
9982,779,2057
9983,779,1469
9984,779,817
9985,779,2187
9986,779,1204
9987,779,1894
9988,779,1494
9989,779,1413
9990,780,188
9991,780,330
9992,780,545
9993,780,746
9994,780,1281
9995,780,1394
9996,781,133
9997,781,545
9998,781,722
9999,781,1089
10000,781,2419
10001,781,2613
10002,781,1886
10003,781,1331
10004,781,1933
10005,781,1501
10006,781,1264
10007,781,1596
10008,781,2084
10009,782,210
10010,782,286
10011,782,298
10012,782,317
10013,782,328
10014,782,388
10015,782,545
10016,782,993
10017,782,2115
10018,782,934
10019,782,1053
10020,782,1566
10021,782,2228
10022,782,944
10023,782,1185
10024,782,1205
10025,782,2670
10026,782,2403
10027,782,1401
10028,782,1272
10029,783,3
10030,783,545
10031,783,2744
10032,783,1220
10033,783,2638
10034,784,545
10035,784,741
10036,784,2027
10037,784,2573
10038,785,33
10039,785,36
10040,785,131
10041,785,142
10042,785,535
10043,785,577
10044,785,682
10045,785,786
10046,785,787
10047,785,788
10048,785,789
10049,785,790
10050,785,791
10051,785,792
10052,785,793
10053,785,794
10054,786,708
10055,786,785
10056,786,1300
10057,786,1301
10058,786,1302
10059,786,1303
10060,786,850
10061,786,1304
10062,787,19
10063,787,28
10064,787,44
10065,787,74
10066,787,223
10067,787,312
10068,787,347
10069,787,355
10070,787,358
10071,787,431
10072,787,483
10073,787,539
10074,787,728
10075,787,785
10076,787,945
10077,787,1081
10078,787,1207
10079,787,1721
10080,787,857
10081,787,1722
10082,787,1723
10083,787,1552
10084,787,859
10085,787,1181
10086,787,1724
10087,787,1566
10088,787,875
10089,787,1083
10090,787,1725
10091,787,1213
10092,787,1726
10093,787,909
10094,787,1727
10095,787,1121
10096,787,1627
10097,787,990
10098,788,115
10099,788,304
10100,788,739
10101,788,785
10102,788,1035
10103,788,2459
10104,788,1614
10105,788,1131
10106,788,1634
10107,788,876
10108,788,1804
10109,788,2491
10110,788,937
10111,788,1385
10112,788,1799
10113,788,1401
10114,788,1123
10115,788,1394
10116,788,1413
10117,789,86
10118,789,95
10119,789,174
10120,789,548
10121,789,763
10122,789,785
10123,789,1224
10124,789,2090
10125,789,2500
10126,789,1177
10127,789,2189
10128,789,1541
10129,789,1952
10130,789,1397
10131,789,2572
10132,789,2412
10133,789,1101
10134,789,1339
10135,789,1205
10136,789,794
10137,789,802
10138,790,306
10139,790,775
10140,790,785
10141,790,1104
10142,790,1479
10143,790,1545
10144,790,2524
10145,790,2623
10146,791,25
10147,791,161
10148,791,297
10149,791,457
10150,791,527
10151,791,604
10152,791,611
10153,791,744
10154,791,785
10155,791,1125
10156,791,948
10157,791,1258
10158,791,1896
10159,791,1979
10160,791,1141
10161,791,1117
10162,791,2256
10163,791,1548
10164,791,2808
10165,791,861
10166,791,2591
10167,791,2070
10168,791,2589
10169,792,110
10170,792,184
10171,792,245
10172,792,365
10173,792,366
10174,792,489
10175,792,497
10176,792,560
10177,792,702
10178,792,742
10179,792,785
10180,792,823
10181,792,1347
10182,792,1457
10183,792,1520
10184,792,2396
10185,792,2744
10186,792,2778
10187,792,1028
10188,792,1548
10189,792,2020
10190,792,1949
10191,793,116
10192,793,168
10193,793,414
10194,793,468
10195,793,474
10196,793,519
10197,793,601
10198,793,726
10199,793,785
10200,793,2411
10201,793,1962
10202,793,2596
10203,793,1400
10204,793,915
10205,793,1914
10206,793,1595
10207,794,299
10208,794,453
10209,794,517
10210,794,785
10211,794,789
10212,794,1703
10213,794,2649
10214,794,1887
10215,794,1143
10216,794,2587
10217,795,48
10218,795,85
10219,795,238
10220,795,240
10221,795,311
10222,795,605
10223,795,858
10224,795,1526
10225,795,2127
10226,796,311
10227,796,463
10228,796,602
10229,796,723
10230,796,1136
10231,796,1342
10232,796,1372
10233,796,2779
10234,796,2432
10235,796,2083
10236,796,1215
10237,796,2667
10238,797,311
10239,797,1927
10240,797,2344
10241,797,1614
10242,797,1934
10243,797,1374
10244,797,1466
10245,798,183
10246,798,311
10247,798,358
10248,798,434
10249,798,744
10250,798,2257
10251,798,1116
10252,798,1129
10253,798,1084
10254,798,2798
10255,798,2677
10256,798,2586
10257,798,1054
10258,798,812
10259,798,1248
10260,798,2714
10261,798,802
10262,799,204
10263,799,223
10264,799,311
10265,799,823
10266,799,1957
10267,800,311
10268,800,479
10269,800,644
10270,800,690
10271,800,2274
10272,800,915
10273,800,1240
10274,801,311
10275,801,1200
10276,801,2338
10277,801,1314
10278,801,1364
10279,801,1231
10280,801,835
10281,801,1402
10282,801,1429
10283,801,2950
10284,802,95
10285,802,311
10286,802,432
10287,802,448
10288,802,515
10289,802,571
10290,802,601
10291,802,603
10292,802,674
10293,802,749
10294,802,765
10295,802,789
10296,802,798
10297,802,1313
10298,802,843
10299,802,1150
10300,802,2277
10301,802,1384
10302,802,2492
10303,802,1466
10304,803,28
10305,803,67
10306,803,89
10307,803,156
10308,803,1225
10309,803,1137
10310,803,1004
10311,803,1336
10312,803,1228
10313,803,1901
10314,803,1368
10315,804,28
10316,804,86
10317,804,114
10318,804,197
10319,804,579
10320,804,647
10321,804,1044
10322,804,873
10323,804,1902
10324,804,1757
10325,804,1903
10326,804,1904
10327,804,1905
10328,804,1906
10329,804,966
10330,804,1389
10331,804,1817
10332,804,1907
10333,805,16
10334,805,28
10335,805,295
10336,805,842
10337,805,1651
10338,806,28
10339,806,96
10340,806,119
10341,806,225
10342,806,376
10343,806,391
10344,806,411
10345,806,524
10346,806,641
10347,806,649
10348,806,726
10349,806,1254
10350,806,1276
10351,806,1421
10352,806,1366
10353,806,1014
10354,806,1471
10355,806,1352
10356,806,1622
10357,806,1177
10358,806,1524
10359,806,1719
10360,806,1309
10361,806,1915
10362,806,1076
10363,806,1345
10364,806,2587
10365,806,1515
10366,806,1413
10367,807,28
10368,807,147
10369,807,329
10370,807,739
10371,807,823
10372,807,1088
10373,807,1113
10374,807,1439
10375,807,1728
10376,807,1528
10377,807,2367
10378,807,1070
10379,807,1696
10380,807,1956
10381,807,1451
10382,807,1781
10383,807,1584
10384,807,1506
10385,808,28
10386,808,407
10387,808,432
10388,808,557
10389,808,567
10390,808,760
10391,808,1322
10392,808,1105
10393,808,1347
10394,808,1300
10395,808,2174
10396,808,1539
10397,808,927
10398,808,2557
10399,808,828
10400,808,2677
10401,808,1524
10402,808,1530
10403,808,2131
10404,808,2461
10405,808,2885
10406,808,2446
10407,808,1537
10408,808,1800
10409,809,28
10410,809,88
10411,809,327
10412,809,328
10413,809,375
10414,809,460
10415,809,646
10416,809,731
10417,809,733
10418,809,939
10419,809,1174
10420,809,1867
10421,809,983
10422,809,1868
10423,809,905
10424,809,2176
10425,809,1795
10426,809,1962
10427,809,895
10428,809,2248
10429,809,2655
10430,809,2367
10431,809,2422
10432,809,1600
10433,809,811
10434,809,1410
10435,809,1412
10436,810,28
10437,810,503
10438,810,2382
10439,810,2467
10440,810,1064
10441,810,2235
10442,810,1768
10443,810,1793
10444,810,1780
10445,810,1516
10446,810,2084
10447,811,28
10448,811,220
10449,811,361
10450,811,365
10451,811,386
10452,811,538
10453,811,685
10454,811,809
10455,811,963
10456,811,2073
10457,811,842
10458,811,2436
10459,811,1171
10460,811,1901
10461,811,2508
10462,811,2246
10463,811,2624
10464,812,28
10465,812,67
10466,812,146
10467,812,203
10468,812,334
10469,812,366
10470,812,395
10471,812,456
10472,812,568
10473,812,661
10474,812,798
10475,812,1289
10476,812,1295
10477,812,977
10478,812,1825
10479,812,1861
10480,812,1758
10481,812,1775
10482,812,2383
10483,812,2937
10484,812,1656
10485,812,2836
10486,812,2578
10487,813,28
10488,813,212
10489,813,722
10490,813,1643
10491,813,1677
10492,813,2789
10493,813,1793
10494,814,85
10495,814,539
10496,814,942
10497,814,1577
10498,814,1527
10499,814,2125
10500,814,2060
10501,814,2372
10502,814,2559
10503,815,25
10504,815,259
10505,815,392
10506,815,471
10507,815,478
10508,815,539
10509,815,627
10510,815,632
10511,815,661
10512,815,1480
10513,815,895
10514,815,2144
10515,815,1082
10516,815,1530
10517,815,890
10518,815,1493
10519,815,1940
10520,815,1515
10521,816,184
10522,816,345
10523,816,539
10524,816,1827
10525,816,1455
10526,816,2410
10527,816,1646
10528,816,2469
10529,816,1935
10530,816,1653
10531,816,2591
10532,817,323
10533,817,328
10534,817,539
10535,817,698
10536,817,779
10537,817,2391
10538,817,828
10539,817,2809
10540,817,1465
10541,817,1298
10542,817,1609
10543,817,2837
10544,817,2243
10545,818,200
10546,818,318
10547,818,539
10548,818,601
10549,818,722
10550,818,751
10551,818,1125
10552,818,951
10553,818,2616
10554,818,2134
10555,818,1050
10556,818,2704
10557,819,462
10558,819,539
10559,819,556
10560,819,742
10561,819,977
10562,819,2774
10563,819,2092
10564,819,988
10565,819,1925
10566,819,2309
10567,819,2578
10568,820,109
10569,820,165
10570,820,239
10571,820,302
10572,820,321
10573,820,335
10574,820,462
10575,820,474
10576,820,539
10577,820,1258
10578,820,1175
10579,820,1455
10580,820,1775
10581,820,2042
10582,820,1093
10583,820,1282
10584,820,2547
10585,820,1410
10586,820,1404
10587,820,909
10588,820,1611
10589,820,1510
10590,820,1251
10591,820,839
10592,821,33
10593,821,322
10594,821,336
10595,821,381
10596,821,539
10597,821,707
10598,821,754
10599,821,1136
10600,821,2120
10601,821,2826
10602,821,1049
10603,821,2436
10604,821,1443
10605,821,1497
10606,821,2641
10607,821,953
10608,821,2682
10609,822,334
10610,822,366
10611,822,539
10612,822,561
10613,822,1113
10614,822,912
10615,822,1439
10616,822,2419
10617,822,2372
10618,822,1873
10619,822,914
10620,822,1330
10621,822,1053
10622,822,1383
10623,822,1294
10624,822,1340
10625,823,123
10626,823,166
10627,823,226
10628,823,315
10629,823,358
10630,823,792
10631,823,799
10632,823,807
10633,823,824
10634,823,825
10635,823,826
10636,823,827
10637,823,828
10638,823,829
10639,823,830
10640,823,831
10641,823,832
10642,823,833
10643,823,834
10644,824,102
10645,824,550
10646,824,823
10647,824,1194
10648,824,1312
10649,824,1313
10650,824,1314
10651,824,1315
10652,825,371
10653,825,823
10654,825,1366
10655,825,977
10656,825,1399
10657,825,1392
10658,825,1400
10659,826,552
10660,826,638
10661,826,823
10662,826,2120
10663,826,1231
10664,826,1049
10665,826,1132
10666,826,1359
10667,826,1320
10668,826,1206
10669,827,92
10670,827,135
10671,827,369
10672,827,823
10673,827,847
10674,827,2582
10675,827,1168
10676,827,2594
10677,827,2225
10678,827,1133
10679,827,1782
10680,827,1538
10681,827,2632
10682,827,1079
10683,827,1350
10684,827,1504
10685,828,112
10686,828,137
10687,828,276
10688,828,389
10689,828,461
10690,828,516
10691,828,616
10692,828,772
